ALLOW_ORG_LIMIT,CREATE_OPER_ID,CREATE_OPER_TIME,CROSS_CURRENCIES,DESCRIPTION,END_TIME,HARDORSOFTLIMIT,IDENTITY_STATUS_TO,IS_CHANGE_IDENTITY_STATUS,IS_ONLINE,IS_SEND_NOTIFICATION,LAST_OPER_ID,LAST_OPER_TIME,LIMIT_APPLY_MODE,LIMIT_ERROR_CODE_ID,LIMIT_ERROR_CODE_NAME,LIMIT_RULE_ID,LIMIT_RULE_NAME,LIMIT_TYPE_ID,LOAD_DATA_TS,NOTIFICAION_TYPE_ID,OBJID,OBJTYPE,PERIOD_LENGTH,PERIOD_TYPE,PERIOD_UNIT,PRIORITY_LEVEL,START_TIME,STATUS,TRUST_LEVEL,UNIQUE_ID,WF_FUNCTION_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         <endrec>
"","203000000000010164","2014-12-17 18:16:36.333000","","Minimum Agent Store Float Account Balance","","1","","1","0","0","203000000000010289","2015-04-26 21:56:16.801000","","TC70026","Minimum Agent Store Float Account Balance","26","Minimum Agent Store Float Account Balance","28000","","0","","2","0","0","","30","","50","0","30141104",""<endrec>
"","203000000000010164","2014-12-22 15:54:25.390000","","Minimum FSI Credit Request","","1","","1","0","0","203000000000010164","2014-12-22 15:54:30.373000","","TC70146","Minimum FSI Credit Request","21069","Minimum FSI Credit Request","20012000","","0","","2","1","0","","30","","30","0","30143117",""<endrec>
"","203000000000010164","2014-12-22 15:55:26.782000","","Maximum FSI Credit Request","","1","","1","0","0","203000000000010164","2014-12-22 15:55:35.663000","","TC70110","Maximum FSI Credit Request","18031","Maximum FSI Credit Request","17012000","","0","","2","1","0","","30","","30","0","30143118",""<endrec>
"","203000000000010164","2014-12-22 15:59:34.770000","","Maximum MMF Account For Customer Balance Check for FSI Credit Request","","1","","1","0","0","203000000000010164","2014-12-22 16:02:48.203000","","TC70148","Maximum MMF Account For Customer Balance Check for FSI Credit Request","21070","Maximum MMF Account For Customer Balance Check for FSI Credit Request","20013000","","0","","2","1","0","","30","","30","0","30143119",""<endrec>
"","203000000000010164","2014-12-22 16:13:11.265000","","Maximum MMF Account For Customer Balance Check","","1","","1","0","0","203000000000016121","2016-08-15 14:03:57.660000","0","TC70011","MMF Account For Customer Balance Check","12","Maximum MMF Account For Customer Balance Check","13000","","0","","2","0","0","","20","","50","0","30143121",""<endrec>
"","203000000000010164","2015-01-05 16:44:34.671000","","Maximum Revenue Payment to Owner","","1","","1","0","0","203000000000010164","2015-01-05 16:44:42.459000","","TC70152","Maximum Revenue Payment to Owner","13025","Maximum Revenue Payment to Owner","13013000","","0","","2","1","0","","30","","30","0","30145128",""<endrec>
"","203000000000010276","2015-02-28 19:01:33.384000","","Maximum Customer Send Money Limit","","1","","1","0","1","203000000000016126","2016-09-05 12:29:48.327000","0","TC70002","Maximum Customer Send Money Value","4","Maximum Customer Send Money Limit","4000","","0","","2","0","0","","30","","50","0","30157343",""<endrec>
"","203000000000010386","2015-03-12 11:04:16.482000","","Maximum Business MMF Account Balance","","1","","1","0","0","203000000000016121","2016-09-07 15:16:31.769000","0","TC70039","Maximum Business MMF Account Balance","1012","Maximum Business MMF Account Balance","1012000","","0","","2","0","0","","30","","50","0","30159290",""<endrec>
"","203000000000010386","2015-03-12 11:04:47.199000","","Maximum H/O MMF Account Transfer Value","","1","","1","0","0","203000000000010386","2015-03-12 11:05:55.994000","","TC70021","Maximum H/O MMF Account Transfer Value","21","Maximum H/O MMF Account Transfer Value","23000","","0","","2","0","0","","30","","30","0","30159291",""<endrec>
"","203000000000010386","2015-03-12 11:05:08.804000","","Minimum Business MMF Account Balance","","1","","1","0","0","203000000000010806","2016-05-02 08:20:03.329000","0","TC70038","Minimum Business MMF Account Balance","1011","Minimum Business MMF Account Balance","1011000","","0","","2","0","0","","30","","50","0","30159292",""<endrec>
"","203000000000010386","2015-03-12 11:05:28.074000","","Minimum Business MMF Account Transfer Value","","1","","1","0","0","203000000000010386","2015-03-12 11:05:41.153000","","TC70037","Minimum Business MMF Account Transfer Value","1010","Minimum Business MMF Account Transfer Value","1010000","","0","","2","0","0","","30","","30","0","30159293",""<endrec>
"","203000000000010386","2015-03-12 11:06:29.064000","","Minimum H/O MMF Account Transfer Value","","1","","1","0","0","203000000000010806","2016-04-29 08:11:31.980000","0","TC70022","Minimum H/O MMF Account Transfer Value","22","Minimum H/O MMF Account Transfer Value","24000","","0","","2","0","0","","30","","50","0","30159294",""<endrec>
"","203000000000010386","2015-03-12 11:06:54.994000","","Minimum FSI MMF Account Balance","","1","","1","0","0","203000000000016121","2016-08-08 14:39:42.591000","0","TC70142","Minimum FSI MMF Account Balance","19041","Minimum FSI MMF Account Balance","18043000","","0","","2","1","0","","30","","50","0","30159295",""<endrec>
"","203000000000010386","2015-03-12 11:07:25.053000","","Maximum FSI MMF Account Transfer Value","","1","","1","0","0","203000000000010386","2015-03-12 11:07:30.236000","","TC70143","Maximum FSI MMF Account Transfer Value","19039","Maximum FSI MMF Account Transfer Value","18044000","","0","","2","1","0","","30","","30","0","30159296",""<endrec>
"","203000000000010386","2015-03-12 11:07:51.885000","","Minimum FSI MMF Account Transfer Value","","1","","1","0","0","203000000000010386","2015-03-19 09:35:35.506000","","TC70144","Minimum FSI MMF Account Transfer Value","19038","Minimum FSI MMF Account Transfer Value","18045000","","0","","2","1","0","","30","","30","0","30159297",""<endrec>
"","203000000000010386","2015-03-12 11:08:15.473000","","Maximum FSI MMF Account Daily Transfer","","1","","0","0","0","203000000000010386","2015-03-12 11:08:20.496000","","TC70145","Maximum FSI MMF Account Daily Transfer","19037","Maximum FSI MMF Account Daily Transfer","18046000","","0","","2","1","1","4","30","","30","0","30159298",""<endrec>
"","203000000000010386","2015-03-12 11:08:44.004000","","Maximum Business Daily Transfer","","1","","1","0","0","203000000000010811","2016-12-27 07:49:14.816000","0","TC70040","Maximum Business Daily Transfer","1013","Maximum Business Daily Transfer","1013000","","0","","2","1","1","4","30","","50","0","30159299",""<endrec>
"0","203000000000010386","2015-03-12 11:09:20.781000","","Maximum Business MMF Account Transfer Value","","1","","1","0","0","203000000000017402","2017-01-26 09:55:58.382000","0","TC70036","Maximum Business MMF Account Transfer Value","1009","Maximum Business MMF Account Transfer Value","1009000","","0","","2","0","0","","30","","50","0","30159300",""<endrec>
"","203000000000010386","2015-04-03 14:35:07.047000","","Maximum Daily Customer Debit Value","","1","","1","0","0","203000000000010386","2015-04-03 14:35:16.193000","","TC70012","Maximum Daily Customer Debit Value","13","Maximum Daily Customer Debit Value","14000","","0","","2","1","1","4","30","","30","0","30172406",""<endrec>
"","203000000000010386","2015-04-03 14:39:58.456000","","Maximum Recycle Transfer","","1","","1","0","0","203000000000010386","2015-04-03 14:40:20.386000","","TC70085","Maximum Recycle Transfer","22071","Maximum Recycle Transfer","3012000","","0","","2","1","0","","30","","30","0","30172407",""<endrec>
"","203000000000010289","2015-04-26 21:53:24.570000","","Maximum Agent Store Float Account Balance","","1","","1","0","0","203000000200002387","2015-05-05 21:52:12.141000","","TC70025","Maximum Agent Store Float Account Balance","25","Maximum Agent Store Float Account Balance","27000","","0","","2","0","0","","30","","50","0","937127877",""<endrec>
"","203000000000010289","2015-04-26 21:53:46.687000","","Maximum Agent Store Float Account Transfer Value","","1","","1","0","0","203000000000016421","2017-01-09 07:05:18.816000","0","TC70024","Maximum Agent Store Float Account Transfer Value","24","Maximum Agent Store Float Account Transfer Value","26000","","0","","2","0","0","","30","","50","0","937127878",""<endrec>
"","203000000000010289","2015-04-26 21:54:08.094000","","Maximum H/O Float Account Transfer Value","","1","","1","0","0","203000000000010289","2015-04-26 21:55:57.164000","","TC70018","Maximum H/O Float Account Transfer Value","18","Maximum H/O Float Account Transfer Value","20000","","0","","2","0","0","","30","","30","0","937127879",""<endrec>
"","203000000000010289","2015-04-26 21:54:31.254000","","Minimum Agent Store Float Account Balance","","1","","1","0","0","203000000000013012","2016-05-20 11:21:39.424000","0","TC70026","Minimum Agent Store Float Account Balance","26","Minimum Agent Store Float Account Balance","28000","","0","","2","0","0","","30","","50","0","937127880",""<endrec>
"","203000000000010289","2015-04-26 21:54:51.331000","","Minimum Agent Store Float Account Transfer Value","","1","","1","0","0","203000000000010809","2015-08-20 21:54:14.506000","0","TC70023","Minimum Agent Store Float Account Transfer Value","23","Minimum Agent Store Float Account Transfer Value","25000","","0","","2","0","0","","30","","50","0","937127881",""<endrec>
"","203000000000010289","2015-04-26 21:55:12.652000","","Minimum H/O Float Account Transfer Value","","1","","1","0","0","203000000000010289","2015-04-26 21:56:44.982000","","TC70017","Minimum H/O Float Account Transfer Value","17","Minimum H/O Float Account Transfer Value ","19000","","0","","2","0","0","","30","","30","0","937127882",""<endrec>
"","203000000000010289","2015-04-26 22:21:46.588000","","Duplicate Airtime Purchase","","1","","1","0","0","203000000000010289","2015-05-03 10:17:29.828000","","TC70095","Duplicate Airtime Purchase","10022","Duplicate Airtime Purchase","10012000","","0","","2","10","1","2","30","","50","0","937127893",""<endrec>
"","203000000000010289","2015-05-03 10:16:47.357000","","Duplicate Airtime Purchase","","1","","1","0","0","203000000000010390","2015-05-03 10:49:50.255000","","TC70095","Duplicate Airtime Purchase","10022","Duplicate Airtime Purchase","10012000","","0","","2","10","1","2","10","","50","0","937134890",""<endrec>
"","203000000000010289","2015-05-03 10:17:00.135000","","","","1","","1","0","0","203000000000010390","2015-05-03 10:49:42.372000","","TC70091","Duplicate Credit","8017","Duplicate Deposits","7013000","","0","","2","10","1","2","10","","50","0","937134891",""<endrec>
"","203000000000010289","2015-05-03 10:17:12.814000","","Duplicate Give Cash","","1","","1","0","0","203000000000010390","2015-05-03 10:49:34.617000","","TC70092","Duplicate Dredit","8018","Duplicate Give Cash","7012000","","0","","2","10","1","2","10","","50","0","937134892",""<endrec>
"","203000000000010289","2015-05-03 10:17:24.353000","","Duplicate Withdrawals","","1","","1","0","0","203000000000010390","2015-05-03 10:49:26.627000","","TC70092","Duplicate Dredit","8019","Duplicate Withdrawals","7012000","","0","","2","10","1","2","10","","50","0","937134893",""<endrec>
"0","203000000000010390","2015-05-03 10:46:57.959000","","Duplicate Airtime Purchase","","1","","1","0","0","203000000000018317","2017-03-09 08:14:11.225000","0","TC70095","Duplicate Airtime Purchase","10022","Duplicate Airtime Purchase","10012000","","0","","2","10","1","2","30","","50","0","937135891",""<endrec>
"","203000000000010390","2015-05-03 10:48:01.143000","","","","1","","1","0","0","203000000000014910","2016-08-02 14:53:37.570000","0","TC70091","Duplicate Credit","8017","Duplicate Deposits","7013000","","0","","2","10","1","2","20","","50","0","937135892",""<endrec>
"","203000000000010390","2015-05-03 10:48:39.459000","","Duplicate Give Cash","","1","","1","0","0","203000000000010390","2015-05-03 10:49:34.635000","","TC70092","Duplicate Dredit","8018","Duplicate Give Cash","7012000","","0","","2","10","1","2","30","","30","0","937135893",""<endrec>
"","203000000000010390","2015-05-03 10:49:20.248000","","Duplicate Withdrawals","","1","","1","0","0","203000000000010390","2015-05-03 10:49:26.696000","","TC70092","Duplicate Dredit","8019","Duplicate Withdrawals","7012000","","0","","2","10","1","2","30","","30","0","937135894",""<endrec>
"","203000000200002387","2015-05-05 21:51:55.321000","","Maximum Agent Store Float Account Balance","","1","","1","0","0","203000000000016421","2017-01-05 06:12:22.986000","0","TC70025","Maximum Agent Store Float Account Balance","25","Maximum Agent Store Float Account Balance","27000","","0","","2","0","0","","30","","50","0","937136891",""<endrec>
"","203000000000010809","2015-08-03 19:07:16.060000","","Maximum Daily Transfer for Send Money to registered customer( Reason type name is Customer Transfer)","","1","","0","0","0","203000000000013012","2016-04-29 10:57:19.390000","0","TC70012","Maximum Daily Customer Debit Value","23072","Maximum Daily Transfer","14000","","0","","2","1","1","4","30","","50","0","937146032",""<endrec>
"","203000000000010809","2015-08-14 12:22:49.316000","","","","1","","0","0","0","203000000000010811","2016-12-12 11:54:33.892000","0","TC70016","Maximum Daily H/O Float Account Debit Value","24073","Maximum Daily Deposit at Agent","20015000","","0","","2","1","1","4","20","","50","0","937150123",""<endrec>
"","203000000000010809","2015-08-20 21:54:03.440000","","Minimum Agent Store Float Account Transfer Value","","1","","1","0","0","203000000000016126","2016-08-02 12:07:13.592000","0","TC70023","Minimum Agent Store Float Account Transfer Value","23","Minimum Agent Store Float Account Transfer Value","25000","","0","","2","0","0","","30","","50","0","937151100",""<endrec>
"0","203000000000010809","2015-08-20 21:58:52.079000","","Minimum Agent Store Customer Deposit","","1","","1","0","0","203000000000017402","2017-01-24 12:47:35.602000","0","TC70023","Minimum Agent Store Float Account Transfer Value","25073","Minimum Agent Store Customer Deposit","25000","","0","","2","0","0","","30","","50","0","937151101",""<endrec>
"","203000000000010809","2015-09-02 14:35:50.767000","","","","1","","1","0","0","203000000000010809","2015-09-02 14:36:10.220000","0","TC70113","","26074","Maximum OTC Pay Bill","21015000","","0","","2","1","0","","20","","30","0","937154185",""<endrec>
"","203000000000010809","2015-09-10 11:39:10.062000","","Maximum Yearly Money In","","1","","0","0","0","203000000000010804","2015-09-10 12:04:05.975000","0","TC70015","Maximum Yearly Money In","16","Maximum Yearly Money In","17000","","0","","2","1","1","7","30","","50","0","937159186",""<endrec>
"","203000000000010804","2015-09-10 11:57:14.531000","","Maximum Yearly Money In","","0","07","1","1","0","203000000000010804","2015-09-11 11:47:23.260000","0","TC70015","Maximum Yearly Money In","16","Maximum Yearly Money In","17000","","0","","2","1","1","7","20","","50","0","937159187",""<endrec>
"","203000000000010804","2015-09-11 11:46:40.488000","","Maximum Yearly Money In","","0","07","1","1","0","203000000000010804","2015-09-11 11:49:54.108000","1","TC70015","Maximum Yearly Money In","16","Maximum Yearly Money In","17000","","0","","2","1","1","7","20","","50","0","937160188",""<endrec>
"","203000000000010804","2015-09-11 11:49:03.241000","","Maximum Yearly Money In","","0","07","1","1","1","203000000000011204","2015-09-22 10:30:01.032000","1","TC70015","Maximum Yearly Money In","16","Maximum Yearly Money In","17000","","107000000000067041","","2","1","1","7","20","","50","0","937160189",""<endrec>
"","203000000000010809","2015-09-18 17:39:43.005000","","","","1","","1","0","0","203000000000010809","2015-09-18 17:39:55.101000","0","TC70054","Maximum Business Payment To Customer","27075","Max Business Payment Unreg","1027000","","0","","2","1","0","","30","","30","0","937162187",""<endrec>
"","203000000000010809","2015-09-18 18:04:03.375000","","","","1","","1","0","0","203000000000010809","2015-09-18 18:04:34.722000","0","TC70001","Minimum Customer Transfer Value","27076","Min OTC Bill Payment","23015000","","0","","2","1","0","","10","","30","0","937162192",""<endrec>
"","203000000000011204","2015-09-22 10:29:40.692000","","Maximum Yearly Money In","","1","","0","0","1","203000000000011204","2015-09-22 10:52:39.476000","1","TC70015","","16","Maximum Yearly Money In","17000","","107000000000067041","","2","1","1","7","20","","50","0","937163195",""<endrec>
"","203000000000011204","2015-09-22 10:52:21.882000","","Maximum Yearly Money In","","1","","0","0","1","203000000000011204","2015-09-24 16:09:17.736000","0","TC70015","","16","Maximum Yearly Money In","17000","","107000000000067041","","2","1","1","4","30","","50","0","937163199",""<endrec>
"0","203000000000010809","2015-09-23 23:14:25.794000","","","","1","","1","0","0","203000000000014909","2018-06-01 08:02:12.193000","0","TC70092","Duplicate Dredit","28075","Duplicate Service Purchase","7012000","","0","","2","5","1","2","20","","50","0","937163235",""<endrec>
"","203000000000011204","2015-09-24 16:09:10.450000","","Maximum Yearly Money In","","0","07","1","1","1","203000000000014911","2016-12-16 09:08:06.540000","1","TC70015","Maximum Yearly Money In","16","Maximum Yearly Money In","17000","","107000000000067041","","2","1","1","7","20","","50","0","937163250",""<endrec>
"","203000000000012602","2015-10-08 11:51:19.925000","","Test","","1","","1","0","0","203000000000012602","2015-10-08 12:01:38.204000","0","TC70006","Maximum Value Customer Withdrawal At ATM","29075","IBM Limit","8000","","0","","2","1","0","","30","","50","0","937164231","InvestigateCriticallyHighAccountBalanceWF"<endrec>
"","203000000000012602","2015-10-08 11:57:04.847000","","","","1","","1","0","0","203000000000012602","2015-10-08 12:05:14.771000","0","TC70054","Maximum Business Payment To Customer","29076","IBM LImit Business Payment","1027000","","0","","2","1","0","","30","","50","0","937164232",""<endrec>
"","203000000000012602","2015-10-08 12:01:25.992000","","Test","","1","","1","0","0","203000000000012602","2015-10-08 12:21:16.650000","0","TC70006","Maximum Value Customer Withdrawal At ATM","29075","IBM Limit","13000","","0","","2","1","0","","20","","60","0","937164233","InvestigateCriticallyHighAccountBalanceWF"<endrec>
"","203000000000012602","2015-10-08 12:05:00.756000","","","","1","","1","0","0","203000000000012602","2015-10-08 12:20:53.861000","0","TC70054","Maximum Business Payment To Customer","29076","IBM LImit Business Payment","1009000","","0","","2","1","0","","30","","60","0","937164234",""<endrec>
"","203000000000010806","2015-10-13 14:10:06.695000","","Maximum Customer Transfer Limit","","1","","1","0","0","203000000000010806","2015-10-13 14:14:04.459000","0","TC70000","Maximum Customer Transfer Value","30077","Maximum Customer Transfer Limit _Acct Instance","2000","","0","","2","0","0","","30","","30","0","937165302",""<endrec>
"","203000000000010806","2015-10-14 12:04:12.261000","","Transfer Float Instance _Organisation Multiple","","1","","1","0","0","203000000000010806","2015-10-14 12:05:03.473000","0","TC70022","Minimum H/O MMF Account Transfer Value","31078","Transfer Float Instance _Organisation Multiple","24015000","","0","","2","1","0","","30","","30","0","937166306",""<endrec>
"","203000000000010809","2015-10-15 22:25:37.378000","","","","0","","0","0","0","203000000000010809","2015-10-16 13:32:56.523000","0","","","31079","Max Org Yearly Money In","17000","","0","","2","1","1","7","10","","50","0","937166335",""<endrec>
"","203000000000010809","2015-10-16 13:32:51.509000","","","","0","07","1","1","1","203000000000010806","2015-11-03 10:30:59.364000","0","","","31079","Max Org Yearly Money In","17000","","107000000000067041","","2","1","1","7","10","","50","0","937166354",""<endrec>
"","203000000000012602","2015-10-21 14:59:51.693000","","","","1","","1","0","0","203000000000012602","2015-10-21 15:01:10.546000","0","TC70000","Maximum Customer Transfer Value","31080","IBM IMT abroad Rule","24016000","","0","","2","1","0","","20","","30","0","937166468",""<endrec>
"","203000000000012602","2015-10-21 15:15:43.997000","","","","1","","0","0","0","203000000000012204","2016-01-12 11:48:55.289000","0","TC70000","Maximum Customer Transfer Value","31081","IBM IMT Maximum Daily Transfer Rule","24017000","","0","","2","1","1","4","20","","50","0","937166470",""<endrec>
"","203000000000010806","2015-10-23 14:05:06.193000","","","","1","","1","0","0","203000000000010806","2015-10-23 14:05:23.716000","0","TC70000","Maximum Customer Transfer Value","32078","IMT abroad Max Transfer Rule","25015000","","0","","2","1","0","","20","","30","0","937167349",""<endrec>
"","203000000000010806","2015-10-27 07:44:15.221000","","","","1","","1","0","0","203000000000010806","2015-10-27 07:44:34.791000","0","TC70000","Maximum Customer Transfer Value","32079","IBM Minimum Transfer_IMT Abroad","25016000","","0","","2","1","0","","20","","30","0","937167383",""<endrec>
"","203000000000010806","2015-11-02 08:24:35.344000","","","","1","","0","0","1","203000000000010806","2015-11-02 08:28:13.634000","0","TC70022","Minimum H/O MMF Account Transfer Value","33078","Maximum Daily Customer Transfer Limit _Acct Instance","26015000","","0","","2","1","1","4","30","","30","0","937168312",""<endrec>
"","203000000000010806","2015-11-03 10:30:25.111000","","","","0","07","1","1","1","203000000000015717","2016-09-01 13:25:53.892000","0","","","31079","Max Org Yearly Money In","17000","","107000000000067041","","2","1","1","7","30","","50","0","937168327",""<endrec>
"","203000000000010809","2015-12-03 16:32:09.693000","","","","1","","0","0","0","203000000000014909","2016-12-27 12:10:13.960000","0","TC70090","Maximum Monthly International Transfer Money In","34079","Max Monthly Money In","27015000","","0","","2","1","1","6","10","","50","0","937174361",""<endrec>
"","203000000000010809","2015-12-04 17:44:04.696000","","","","1","","0","0","0","203000000000010806","2017-01-04 15:25:04.423000","0","TC70012","","34080","OTC Daily Limit","27016000","","0","","2","1","1","4","20","","50","0","937174372",""<endrec>
"","203000000000010806","2015-12-31 10:27:36.948000","","Max Monthly Money Debit","","1","","0","0","0","203000000000011311","2016-04-29 11:51:40.589000","0","TC70090","","35081","Max Monthly Money Debit","28015000","","0","","2","1","1","6","20","","50","0","937178540",""<endrec>
"","203000000000012204","2016-01-12 11:31:25.529000","","","","1","","0","0","0","203000000000012204","2016-01-12 11:31:38.592000","0","TC70000","Maximum Customer Transfer Value","35082","IBM IMT MaximumMontly Transfer","24017000","","0","","2","1","1","6","20","","30","0","937178680",""<endrec>
"","203000000000012204","2016-01-12 11:48:46.262000","","","","1","","0","0","0","203000000000012204","2016-01-12 11:48:55.324000","0","TC70000","Maximum Customer Transfer Value","31081","IBM IMT Maximum Daily Transfer Rule","24017000","","0","","2","1","1","4","20","","30","0","937178682",""<endrec>
"","203000000000010811","2016-01-15 11:10:34.816000","","Minimum Customer Send Money Limit","","1","","1","0","0","203000000000014909","2016-12-06 08:18:58.357000","0","TC70003","Minimum Customer Send Money Value","5","Minimum Customer Send Money Limit","5000","","0","","2","0","0","","30","","50","0","937179395",""<endrec>
"","203000000000010809","2016-01-15 12:32:32.476000","","","","1","","0","0","0","203000000000010809","2016-01-15 12:32:41.750000","0","TC70015","Maximum Yearly Money In","36081","Weekly Money In","29015000","","0","","2","1","1","5","10","","30","0","937179398",""<endrec>
"","203000000000010806","2016-01-18 10:05:16.567000","","","","1","","0","0","0","203000000000010806","2016-04-29 08:37:53.421000","0","TC70000","Maximum Customer Transfer Value","36082","Max Daily Debit","29016000","","0","","2","1","1","4","10","","50","0","937179402",""<endrec>
"","203000000000010806","2016-01-18 10:43:10.155000","","","","1","","0","0","0","203000000000011311","2016-05-19 12:08:18.901000","0","TC70015","Maximum Yearly Money In","36083","Max Daily Limit in","29017000","","0","","2","1","1","4","10","","50","0","937179405",""<endrec>
"","203000000000010806","2016-01-19 07:36:42.197000","","","","1","","0","0","0","203000000000011311","2016-04-29 11:24:37.500000","0","TC70015","Maximum Yearly Money In","36084","Weekly Money out","29018000","","0","","2","1","1","5","10","","50","0","937179412",""<endrec>
"","203000000000010806","2016-04-29 08:11:09.712000","","Minimum H/O MMF Account Transfer Value","","1","","1","0","0","203000000000013012","2016-04-29 10:45:24.573000","0","TC70022","Minimum H/O MMF Account Transfer Value","22","Minimum H/O MMF Account Transfer Value","24000","","0","","2","0","0","","30","","50","0","937197768",""<endrec>
"","203000000000010806","2016-04-29 08:37:46.548000","","","","1","","0","0","0","203000000000010806","2016-04-29 09:04:36.630000","0","TC70000","Maximum Customer Transfer Value","36082","Max Daily Debit","29016000","","0","","2","1","1","4","30","","50","0","937197773",""<endrec>
"","203000000000010806","2016-04-29 08:52:14.345000","","Maximum Business Customer Utility Daily Transfer","","1","","1","0","0","203000000000016338","2016-08-02 17:58:56.159000","0","TC70047","Maximum Business Customer Utility Daily Transfer","1020","Maximum Business Customer Utility Daily Transfer","1020000","","0","","2","1","1","4","30","","50","0","937197775",""<endrec>
"","203000000000010806","2016-04-29 09:04:25.362000","","","","1","","0","0","0","203000000000010806","2016-04-29 09:39:08.540000","0","TC70000","Maximum Customer Transfer Value","36082","Max Daily Debit","29016000","","0","","2","1","1","4","10","","50","0","937197776",""<endrec>
"","203000000000010806","2016-04-29 09:39:00.160000","","","","1","","0","0","0","203000000000011311","2016-06-08 15:45:09.995000","0","TC70000","Maximum Customer Transfer Value","36082","Max Daily Debit","29016000","","0","","2","1","1","4","30","","50","0","937197777",""<endrec>
"","203000000000013012","2016-04-29 10:45:12.822000","","Minimum H/O MMF Account Transfer Value","","1","","1","0","0","203000000000013012","2016-04-29 10:46:50.066000","0","TC70022","Minimum H/O MMF Account Transfer Value","22","Minimum H/O MMF Account Transfer Value","24000","","0","","2","0","0","","30","","50","0","937197780",""<endrec>
"","203000000000013012","2016-04-29 10:46:41.097000","","Minimum H/O MMF Account Transfer Value","","1","","1","0","0","203000000000014908","2016-09-12 08:51:49.058000","0","TC70022","Minimum H/O MMF Account Transfer Value","22","Minimum H/O MMF Account Transfer Value","24000","","0","","2","0","0","","30","","50","0","937197781",""<endrec>
"","203000000000013012","2016-04-29 10:57:05.551000","","Maximum Daily Transfer for Send Money to registered customer( Reason type name is Customer Transfer)","","1","","0","0","0","203000000000016121","2016-07-29 12:03:00.270000","0","TC70012","Maximum Daily Customer Debit Value","23072","Maximum Daily Transfer","14000","","0","","2","1","1","4","30","","50","0","937197782",""<endrec>
"","203000000000011311","2016-04-29 11:24:24.010000","","","","1","","0","0","0","203000000000010806","2016-07-05 12:15:06.551000","0","TC70015","Maximum Yearly Money In","36084","Weekly Money out","29018000","","0","","2","1","1","5","30","","50","0","937197783",""<endrec>
"","203000000000011311","2016-04-29 11:51:19.239000","","Max Monthly Money Debit","","1","","0","0","0","203000000000016126","2016-08-23 10:00:27.021000","0","TC70090","Maximum Monthly International Transfer Money In","35081","Max Monthly Money Debit","28015000","","0","","2","1","1","6","20","","50","0","937197787",""<endrec>
"","203000000000010806","2016-05-02 08:19:35.087000","","Minimum Business MMF Account Balance","","1","","1","0","0","203000000000016121","2016-08-08 11:36:58.739000","0","TC70038","Minimum Business MMF Account Balance","1011","Minimum Business MMF Account Balance","1011000","","0","","2","0","0","","30","","50","0","937197804",""<endrec>
"","203000000000010806","2016-05-02 12:11:25.140000","","Minimum Business MMF Account Balance","","1","","1","0","0","203000000000016121","2016-08-08 11:36:58.750000","0","TC70038","","1011","Minimum Business MMF Account Balance","1011000","","0","","2","0","0","","30","","30","0","937197809",""<endrec>
"","203000000000010806","2016-05-02 12:13:24.121000","","Minimum Agent Store MMF Account Balance","","1","","1","0","0","203000000000010806","2016-05-02 12:13:41.405000","0","TC70032","Minimum Agent Store MMF Account Balance","1005","Minimum Agent Store MMF Account Balance","1005000","","0","","2","0","0","","30","","30","0","937197810",""<endrec>
"","203000000000010806","2016-05-02 14:17:57.329000","","Minimum Assistant Transfer","","1","","1","0","0","203000000000010806","2016-05-02 14:18:07.047000","0","TC70078","Minimum Primary Assistant Transfer","2005","Minimum Assistant Transfer","2005000","","0","","2","0","0","","30","","30","0","937197818",""<endrec>
"","203000000000011311","2016-05-03 10:33:07.882000","","Maximum Assistant Transfer Value","","1","","1","0","0","203000000000011311","2016-05-03 10:33:31.472000","0","TC70075","Maximum Primary Assistant Transfer Value","2002","Maximum Assistant Transfer Value","1048000","","0","","2","0","0","","30","","30","0","937197827",""<endrec>
"","203000000000013202","2016-05-10 04:44:37.940000","","","","1","","1","0","0","203000000000013202","2016-05-10 04:44:52.595000","0","TC70000","Maximum Customer Transfer Value","37085","test","22015000","","0","","2","1","1","2","20","","30","0","937198567",""<endrec>
"","203000000000011311","2016-05-19 12:08:03.544000","","","","1","","0","0","0","203000000000013020","2016-07-05 16:50:08.381000","0","TC70015","Maximum Yearly Money In","36083","Max Daily Limit in","29017000","","0","","2","1","1","4","30","","50","0","937203541",""<endrec>
"","203000000000013012","2016-05-20 11:21:23.537000","","Minimum Agent Store Float Account Balance","","1","","1","0","0","203000000000013012","2016-05-20 11:21:39.443000","0","TC70026","Minimum Agent Store Float Account Balance","26","Minimum Agent Store Float Account Balance","28000","","0","","2","0","0","","30","","30","0","937203567",""<endrec>
"","203000000000011311","2016-06-08 15:44:59.053000","","","","1","","0","0","0","203000000000013020","2016-07-05 13:00:41.562000","0","TC70000","Maximum Customer Transfer Value","36082","Max Daily Debit","29016000","","0","","2","1","1","4","30","","50","0","937210646",""<endrec>
"","203000000000010806","2016-06-13 18:26:10.351000","","Max Daily Debit Group","","1","","0","0","0","203000000000010806","2016-06-13 18:28:29.664000","0","TC70000","Maximum Customer Transfer Value","38086","Max Daily Debit Group","14000","","0","","2","1","1","4","30","","60","0","937210744",""<endrec>
