CONVERTOR_ID,DATA_FORMAT,DATA_TYPE,GETTING_STRING,GETTING_TYPE,PARA_ID,SOURCE_PARA_CODE,VALUE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           <endrec>
"","","","<getting source=""UpdateOrganizationKYCInfo.KYCGroupList.KYCGroup"" kycGroupName=""Certificate Details"" operationType=""Add"" datatype=""List""><item name=""CertificateTypeValue"" kycFieldName=""Certificate Type"" source=""KYCValue""/><item name=""CertificateNumber"" kycFieldName=""Certificate Number"" source=""KYCValue""/><item name=""CertificateEffectiveDate"" kycFieldName=""Certificate Certified Date"" source=""KYCValue""/><item name=""CertificateExpiryDate"" kycFieldName=""Certificate Expiry Date"" source=""KYCValue""/><item name=""Status"" kycFieldName=""Certificate Status"" source=""KYCValue""/></getting>","KYC_GETTING","327749","",""<endrec>
"","","","<getting source=""UpdateOrganizationKYCInfo.KYCGroupList.KYCGroup"" kycGroupName=""Bank Account Details"" operationType=""Add"" datatype=""List""><item name=""BankShortCode"" kycFieldName=""Bank ShortCode"" source=""KYCValue""/><item name=""BankAccountName"" kycFieldName=""Bank Account Name"" source=""KYCValue""/><item name=""BankAccountNumber"" kycFieldName=""Bank Account Number"" source=""KYCValue""/><item name=""Currency"" kycFieldName=""Currency"" source=""KYCValue""/></getting>","KYC_GETTING","327751","",""<endrec>
"","","String","","SOURCE_GETTING","327752","UpdateOrganizationKYCInfo.OrgID",""<endrec>
"","","String","","SOURCE_GETTING","327753","UpdateOrganizationKYCInfo.ShortCode",""<endrec>
"","","","<getting source=""UpdateOrganizationKYCInfo.KYCGroupList.KYCGroup"" kycGroupName=""ID Details"" operationType=""Add"" datatype=""List""><item name=""IDTypeValue"" kycFieldName=""ID Type"" source=""KYCValue""/><item name=""IDNumber"" kycFieldName=""ID Number"" source=""KYCValue""/><item name=""IDEffectiveDate"" kycFieldName=""ID Effective Date"" source=""KYCValue""/><item name=""IDExpiryDate"" kycFieldName=""ID Expiry Date"" source=""KYCValue""/><item name=""DocumentReceived"" kycFieldName=""Document Received"" source=""KYCValue""/><item name=""Status"" kycFieldName=""ID Status"" source=""KYCValue""/><item name=""IssuedBy"" kycFieldName=""Issued By"" source=""KYCValue""/></getting>","KYC_GETTING","327754","",""<endrec>
"","","","<getting source=""UpdateOrganizationKYCInfo.KYCGroupList.KYCGroup"" kycGroupName=""ID Details"" operationType=""Modify"" conditionFlag=""true"" datatype=""List""><item name=""IDTypeValue"" kycFieldName=""ID Type"" source=""KYCValue""/><item name=""IDNumber"" kycFieldName=""ID Number"" source=""KYCValue""/><item name=""IDEffectiveDate"" kycFieldName=""ID Effective Date"" source=""KYCValue""/><item name=""IDExpiryDate"" kycFieldName=""ID Expiry Date"" source=""KYCValue""/><item name=""DocumentReceived"" kycFieldName=""Document Received"" source=""KYCValue""/><item name=""Status"" kycFieldName=""ID Status"" source=""KYCValue""/><item name=""IssuedBy"" kycFieldName=""Issued By"" source=""KYCValue""/></getting>","KYC_GETTING","327756","",""<endrec>
"","","","<getting source=""UpdateOrganizationKYCInfo.KYCGroupList.KYCGroup"" kycGroupName=""ID Details"" operationType=""Delete"" conditionFlag=""true"" datatype=""List""><item name=""IDTypeValue"" kycFieldName=""ID Type"" source=""KYCValue""/><item name=""IDNumber"" kycFieldName=""ID Number"" source=""KYCValue""/><item name=""IDEffectiveDate"" kycFieldName=""ID Effective Date"" source=""KYCValue""/><item name=""IDExpiryDate"" kycFieldName=""ID Expiry Date"" source=""KYCValue""/><item name=""DocumentReceived"" kycFieldName=""Document Received"" source=""KYCValue""/><item name=""Status"" kycFieldName=""ID Status"" source=""KYCValue""/><item name=""IssuedBy"" kycFieldName=""Issued By"" source=""KYCValue""/></getting>","KYC_GETTING","327757","",""<endrec>
"","","String","","SOURCE_GETTING","327764","BillNumber",""<endrec>
"","","String","","SOURCE_GETTING","327784","ResponseCode",""<endrec>
"","","String","","SOURCE_GETTING","327785","ResponseDesc",""<endrec>
"","","","<getting source=""UpdateOrganizationKYCInfo.KYCGroupList.KYCGroup"" kycGroupName=""Organization Contact Details"" operationType=""Modify"" conditionFlag=""true"" datatype=""List"">	<item name=""ContactTypeValue"" kycFieldName=""Contact Type"" source=""KYCValue""/><item name=""ContactFirstName"" kycFieldName=""Contact First Name"" source=""KYCValue""/>	<item name=""ContactSecondName"" kycFieldName=""Contact Second Name"" source=""KYCValue""/><item name=""ContactSurname"" kycFieldName=""Contact Surname"" source=""KYCValue""/>	<item name=""ContactPhoneNumber"" kycFieldName=""Contact Phone Number"" source=""KYCValue""/><item name=""ContactIDTypeValue"" kycFieldName=""Contact ID Type"" source=""KYCValue""/>	<item name=""ContactIDNumber"" kycFieldName=""Contact ID Number"" source=""KYCValue""/><item name=""ContactEmail"" kycFieldName=""Contact Email"" source=""KYCValue""/><item name=""Status"" kycFieldName=""Contact Status"" source=""KYCValue""/></getting>","KYC_GETTING","327786","",""<endrec>
"","","","<getting source=""UpdateOrganizationKYCInfo.KYCGroupList.KYCGroup"" kycGroupName=""Organization Contact Details"" operationType=""Delete"" conditionFlag=""true"" datatype=""List"">	<item name=""ContactTypeValue"" kycFieldName=""Contact Type"" source=""KYCValue""/><item name=""ContactFirstName"" kycFieldName=""Contact First Name"" source=""KYCValue""/>	<item name=""ContactSecondName"" kycFieldName=""Contact Second Name"" source=""KYCValue""/><item name=""ContactSurname"" kycFieldName=""Contact Surname"" source=""KYCValue""/>	<item name=""ContactPhoneNumber"" kycFieldName=""Contact Phone Number"" source=""KYCValue""/><item name=""ContactIDTypeValue"" kycFieldName=""Contact ID Type"" source=""KYCValue""/>	<item name=""ContactIDNumber"" kycFieldName=""Contact ID Number"" source=""KYCValue""/><item name=""ContactEmail"" kycFieldName=""Contact Email"" source=""KYCValue""/><item name=""Status"" kycFieldName=""Contact Status"" source=""KYCValue""/></getting>","KYC_GETTING","327787","",""<endrec>
"","","","<getting source=""UpdateOrganizationKYCInfo.KYCGroupList.KYCGroup"" kycGroupName=""Certificate Details"" operationType=""Modify"" conditionFlag=""true"" datatype=""List""><item name=""CertificateTypeValue"" kycFieldName=""Certificate Type"" source=""KYCValue""/><item name=""CertificateNumber"" kycFieldName=""Certificate Number"" source=""KYCValue""/><item name=""CertificateEffectiveDate"" kycFieldName=""Certificate Certified Date"" source=""KYCValue""/><item name=""CertificateExpiryDate"" kycFieldName=""Certificate Expiry Date"" source=""KYCValue""/><item name=""Status"" kycFieldName=""Certificate Status"" source=""KYCValue""/></getting>","KYC_GETTING","327788","",""<endrec>
"","","","<getting source=""UpdateOrganizationKYCInfo.KYCGroupList.KYCGroup"" kycGroupName=""Certificate Details"" operationType=""Delete"" conditionFlag=""true"" datatype=""List""><item name=""CertificateTypeValue"" kycFieldName=""Certificate Type"" source=""KYCValue""/><item name=""CertificateNumber"" kycFieldName=""Certificate Number"" source=""KYCValue""/><item name=""CertificateEffectiveDate"" kycFieldName=""Certificate Certified Date"" source=""KYCValue""/><item name=""CertificateExpiryDate"" kycFieldName=""Certificate Expiry Date"" source=""KYCValue""/><item name=""Status"" kycFieldName=""Certificate Status"" source=""KYCValue""/></getting>","KYC_GETTING","327789","",""<endrec>
"","","","<getting source=""UpdateOrganizationKYCInfo.KYCGroupList.KYCGroup"" kycGroupName=""Bank Account Details"" operationType=""Modify"" conditionFlag=""true"" datatype=""List""><item name=""BankShortCode"" kycFieldName=""Bank ShortCode"" source=""KYCValue""/><item name=""BankAccountName"" kycFieldName=""Bank Account Name"" source=""KYCValue""/><item name=""BankAccountNumber"" kycFieldName=""Bank Account Number"" source=""KYCValue""/><item name=""Currency"" kycFieldName=""Currency"" source=""KYCValue""/></getting>","KYC_GETTING","327790","",""<endrec>
"","","","<getting source=""UpdateOrganizationKYCInfo.KYCGroupList.KYCGroup"" kycGroupName=""Bank Account Details"" operationType=""Delete"" conditionFlag=""true"" datatype=""List""><item name=""BankShortCode"" kycFieldName=""Bank ShortCode"" source=""KYCValue""/><item name=""BankAccountName"" kycFieldName=""Bank Account Name"" source=""KYCValue""/><item name=""BankAccountNumber"" kycFieldName=""Bank Account Number"" source=""KYCValue""/><item name=""Currency"" kycFieldName=""Currency"" source=""KYCValue""/></getting>","KYC_GETTING","327791","",""<endrec>
"","","String","","SOURCE_GETTING","327792","CreateOrgInfo.OrganizationName",""<endrec>
"","","String","","SOURCE_GETTING","327793","CreateOrgInfo.ChargeProfileID",""<endrec>
"","","String","","SOURCE_GETTING","327794","CreateOrgInfo.RuleProfileID",""<endrec>
"","","String","","SOURCE_GETTING","327795","CreateOrgInfo.CentralOwnedAcctModel",""<endrec>
"","","String","","SOURCE_GETTING","327796","CreateOrgInfo.AggregatorAcctModel",""<endrec>
"","","","<getting source=""CreateOrgInfo.KYCGroupList.KYCGroup"" kycGroupName=""Organization Contact Details"" operationType=""Add"" datatype=""List"">	<item name=""ContactTypeValue"" kycFieldName=""Contact Type"" source=""KYCValue""/><item name=""ContactFirstName"" kycFieldName=""Contact First Name"" source=""KYCValue""/>	<item name=""ContactSecondName"" kycFieldName=""Contact Second Name"" source=""KYCValue""/><item name=""ContactSurname"" kycFieldName=""Contact Surname"" source=""KYCValue""/>	<item name=""ContactPhoneNumber"" kycFieldName=""Contact Phone Number"" source=""KYCValue""/><item name=""ContactIDTypeValue"" kycFieldName=""Contact ID Type"" source=""KYCValue""/>	<item name=""ContactIDNumber"" kycFieldName=""Contact ID Number"" source=""KYCValue""/><item name=""ContactEmail"" kycFieldName=""Contact Email"" source=""KYCValue""/><item name=""Status"" kycFieldName=""Contact Status"" source=""KYCValue""/></getting>","KYC_GETTING","327797","",""<endrec>
"","","","<getting source=""CreateOrgInfo.KYCFieldList.KYCField"" datatype=""List""><item name=""KYCName"" kycGroupSource=""KYCGroupName""  source=""KYCFieldName""/><item name=""KYCValue"" source=""KYCValue""/></getting>","KYC_GETTING","327801","",""<endrec>
"","","","<getting source=""CreateOrgInfo.KYCGroupList.KYCGroup"" kycGroupName=""Organization Contact Details"" operationType=""Add"" datatype=""List"">	<item name=""ContactTypeValue"" kycFieldName=""Contact Type"" source=""KYCValue""/><item name=""ContactFirstName"" kycFieldName=""Contact First Name"" source=""KYCValue""/>	<item name=""ContactSecondName"" kycFieldName=""Contact Second Name"" source=""KYCValue""/><item name=""ContactSurname"" kycFieldName=""Contact Surname"" source=""KYCValue""/>	<item name=""ContactPhoneNumber"" kycFieldName=""Contact Phone Number"" source=""KYCValue""/><item name=""ContactIDTypeValue"" kycFieldName=""Contact ID Type"" source=""KYCValue""/>	<item name=""ContactIDNumber"" kycFieldName=""Contact ID Number"" source=""KYCValue""/><item name=""ContactEmail"" kycFieldName=""Contact Email"" source=""KYCValue""/><item name=""Status"" kycFieldName=""Contact Status"" source=""KYCValue""/></getting>","KYC_GETTING","327803","",""<endrec>
"","","","<getting source=""CreateOrgInfo.ProductList.Product"" datatype=""List""><item name=""ProductID"" source=""ProductID""/><item name=""EffectiveDate"" source=""EffectiveDate""/><item name=""ExpiryDate"" source=""ExpireDate""/><item name=""ChargeProfileID"" source=""ChargeProfileID""/></getting>","LIST_GETTING","327805","",""<endrec>
"","","","<getting source=""CreateOrgInfo.TaxExemptionList.TaxCode"" datatype=""List""><item name=""TaxCode"" source=""TaxCode""/></getting>","LIST_GETTING","327807","",""<endrec>
"","","String","","SOURCE_GETTING","327808","CreateOrgInfo.OrgID",""<endrec>
"","","String","","SOURCE_GETTING","327809","CreateOrgInfo.ShortCode",""<endrec>
"","","String","","SOURCE_GETTING","327810","CreateOrgInfo.OrganizationName",""<endrec>
"","","String","","SOURCE_GETTING","327811","CreateOrgInfo.ChargeProfileID",""<endrec>
"","","String","","SOURCE_GETTING","327812","CreateOrgInfo.RuleProfileID",""<endrec>
"","","String","","SOURCE_GETTING","327813","CreateOrgInfo.ParentShortCode",""<endrec>
"","","String","","SOURCE_GETTING","327814","CreateOrgInfo.ChargeDistributionModel",""<endrec>
"","","String","","SOURCE_GETTING","328150","Result.ResultParameters.ReceiptNumber",""<endrec>
"","","String","","SOURCE_GETTING","328151","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","328152","Result.ResultParameters.TransactionStatus",""<endrec>
"","","String","","SOURCE_GETTING","328162","Result.ResultParameters.ChargeAmount",""<endrec>
"","","String","<getting source=""Result.ResultParameters.OrgOperatorInfo.AuthenticationData.AuthenticationItem"" datatype=""List""><item name=""AuthenticationType"" source=""AuthenticationType""/><item name=""UserName"" source=""UserName""/><item name=""OperatorID"" source=""OperatorID""/></getting>","LIST_GETTING","328190","",""<endrec>
"","","String","","SOURCE_GETTING","328554","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","328699","TransType",""<endrec>
"","","String","","SOURCE_GETTING","328700","TransID",""<endrec>
"","","String","","SOURCE_GETTING","328701","TransTime",""<endrec>
"","","String","","SOURCE_GETTING","328702","MinimumAmount",""<endrec>
"","","String","","SOURCE_GETTING","328703","ShortCode",""<endrec>
"","","String","","SOURCE_GETTING","328704","BillRefNumber",""<endrec>
"","","String","","SOURCE_GETTING","328705","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","328706","MSISDN",""<endrec>
"XMLToMessageListConvertor","","String","","CONVERTOR_GETTING","328711","KYCList",""<endrec>
"","","String","","SOURCE_GETTING","328715","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","328716","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","328717","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","328719","TransType",""<endrec>
"","","String","","SOURCE_GETTING","328720","TransID",""<endrec>
"","","String","","SOURCE_GETTING","328721","TransTime",""<endrec>
"","","String","","SOURCE_GETTING","328722","MinimumAmount",""<endrec>
"","","String","","SOURCE_GETTING","328723","ShortCode",""<endrec>
"","","String","","SOURCE_GETTING","328724","BillRefNumber",""<endrec>
"","","String","","SOURCE_GETTING","328725","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","328726","MSISDN",""<endrec>
"","","String","","SOURCE_GETTING","328730","OrgAccountBalance",""<endrec>
"","","String","","SOURCE_GETTING","328731","ThirdPartyTransID",""<endrec>
"XMLToMessageListConvertor","","String","","CONVERTOR_GETTING","328732","KYCList",""<endrec>
"","","String","","SOURCE_GETTING","328734","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","328783","AdditionalData.AdditionalDataItem.System_ID",""<endrec>
"","","String","","SOURCE_GETTING","328784","AdditionalData.AdditionalDataItem.System_Password",""<endrec>
"","","String","","SOURCE_GETTING","328785","AdditionalData.AdditionalDataItem.System_TimeStamp",""<endrec>
"","","String","","SOURCE_GETTING","328788","AdditionalData.AdditionalDataItem.Receiver_Mobile_Phone_Country_Code",""<endrec>
"","","String","","SOURCE_GETTING","328789","AdditionalData.AdditionalDataItem.Receiver_Mobile_Phone_National_Number",""<endrec>
"","","String","","SOURCE_GETTING","328791","AdditionalData.AdditionalDataItem.Destination_Country_ISO_Code",""<endrec>
"","","String","","SOURCE_GETTING","328792","AdditionalData.AdditionalDataItem.Transaction_ID",""<endrec>
"","","String","","SOURCE_GETTING","328793","AdditionalData.AdditionalDataItem.Expected_Payout_Amount",""<endrec>
"","","String","","SOURCE_GETTING","328794","AdditionalData.AdditionalDataItem.Destination_Currency_ISO_Code",""<endrec>
"","","String","","SOURCE_GETTING","328795","AdditionalData.AdditionalDataItem.Mobile_Transfer_Date",""<endrec>
"","","String","","SOURCE_GETTING","328796","AdditionalData.AdditionalDataItem.Actual_Payout_Amount",""<endrec>
"","","String","","SOURCE_GETTING","328835","AdditionalData.AdditionalDataItem.System_ID",""<endrec>
"","","String","","SOURCE_GETTING","328836","AdditionalData.AdditionalDataItem.System_Password",""<endrec>
"","","String","","SOURCE_GETTING","328837","AdditionalData.AdditionalDataItem.System_TimeStamp",""<endrec>
"","","String","","SOURCE_GETTING","328849","AdditionalData.AdditionalDataItem.Transaction_ID",""<endrec>
"","","String","","SOURCE_GETTING","328965","AdditionalData.AdditionalDataItem.Receiver_First_Name",""<endrec>
"","","String","","SOURCE_GETTING","328966","AdditionalData.AdditionalDataItem.Receiver_Last_Name",""<endrec>
"","","String","","SOURCE_GETTING","328967","AdditionalData.AdditionalDataItem.Receiver_Name",""<endrec>
"","","String","","SOURCE_GETTING","328968","AdditionalData.AdditionalDataItem.Date_Of_Birth",""<endrec>
"","","String","<getting source=""RecipientInfoSimpleKYC.KYCItem"" datatype=""List""><item name=""KYCName"" source=""KYCName""/><item name=""KYCValue"" source=""KYCValue""/></getting>","KYC_GETTING","328970","",""<endrec>
"","","String","","SOURCE_GETTING","329015","AdditionalData.AdditionalDataItem.MM_TransactionId",""<endrec>
"","","String","","","329101","",""<endrec>
"","","String","","SOURCE_GETTING","329102","ResponseCode",""<endrec>
"","","String","","SOURCE_GETTING","329103","ResponseDescription",""<endrec>
"","","String","","SOURCE_GETTING","329106","AdditionalData.AdditionalDataItem.Receiver_Mobile_Phone_Country_Code",""<endrec>
"","","String","","SOURCE_GETTING","329107","AdditionalData.AdditionalDataItem.Receiver_Mobile_Phone_National_Number",""<endrec>
"","","String","","SOURCE_GETTING","329110","AdditionalData.AdditionalDataItem.Receiver_First_Name",""<endrec>
"","","String","","SOURCE_GETTING","329111","AdditionalData.AdditionalDataItem.Receiver_Last_Name",""<endrec>
"","","String","","SOURCE_GETTING","329112","AdditionalData.AdditionalDataItem.Receiver_Name",""<endrec>
"","","String","","SOURCE_GETTING","329113","AdditionalData.AdditionalDataItem.Receiver_Date_Of_Birth",""<endrec>
"","","String","<getting source=""RecipientInfoSimpleKYC.KYCItem"" datatype=""List""><item name=""KYCName"" source=""KYCName""/><item name=""KYCValue"" source=""KYCValue""/></getting>","KYC_GETTING","329115","",""<endrec>
"","","String","","SOURCE_GETTING","329118","AdditionalData.AdditionalDataItem.HomeSend_TransactionID",""<endrec>
"","","String","","SOURCE_GETTING","329119","@HEAD@.OrderId",""<endrec>
"","","String","","","329163","",""<endrec>
"","","String","","SOURCE_GETTING","329164","ResponseCode",""<endrec>
"","","String","","SOURCE_GETTING","329165","ResponseDescription",""<endrec>
"","","String","","SOURCE_GETTING","329180","AdditionalData.AdditionalDataItem.HomeSend_TransactionID",""<endrec>
"","","String","","SOURCE_GETTING","329181","@HEAD@.OrderId",""<endrec>
"","","String","","SOURCE_GETTING","329182","TransactionStatus",""<endrec>
"","","String","","SOURCE_GETTING","329183","MaximumCompletionDate",""<endrec>
"","","String","","","329229","",""<endrec>
"","","String","","SOURCE_GETTING","329230","ResponseCode",""<endrec>
"","","String","","SOURCE_GETTING","329231","ResponseDescription",""<endrec>
"","","String","","VALUE_GETTING","329232","","$REF.REQ.TARGET:AdditionalData.HomeSend_TransactionID"<endrec>
"","","String","","VALUE_GETTING","329233","","$REF.REQ.TARGET:TransactionId"<endrec>
"","","String","","SOURCE_GETTING","329234","QueryTransactionResult.ResponseContext.ResultParameters.Parameter.Status",""<endrec>
"","","String","","SOURCE_GETTING","329235","MaximumCompletionDate",""<endrec>
"","","String","status = SourceMO.getWithExpr(""QueryTransactionResult.ResponseContext.ResultParameters.Parameter.Status"");
  if('Pending'== status)
  {
   __target = SourceMO.getWithExpr(""QueryTransactionResult.ResponseContext.ResultParameters.Parameter.ResultCode"");
  }","SCRIPT_GETTING","329236","",""<endrec>
"","","String","","SOURCE_GETTING","329237","QueryTransactionResult.ResponseContext.ResultParameters.Parameter.ResultMessage",""<endrec>
"","","String","","","329245","",""<endrec>
"","","String","","SOURCE_GETTING","329246","ResponseCode",""<endrec>
"","","String","","SOURCE_GETTING","329247","ResponseDescription",""<endrec>
"","","String","","VALUE_GETTING","329248","","$REF.REQ.TARGET:AdditionalData.HomeSend_TransactionID"<endrec>
"","","String","","SOURCE_GETTING","329249","@HEAD@.OrderId",""<endrec>
"","","String","","SOURCE_GETTING","329250","TransactionStatus",""<endrec>
"","","String","","SOURCE_GETTING","329308","Msisdn",""<endrec>
"","","String","","SOURCE_GETTING","329309","ShortCode",""<endrec>
"","","String","","SOURCE_GETTING","329310","TransLogId",""<endrec>
"","","String","","SOURCE_GETTING","329311","MinimumAmount",""<endrec>
"","","String","","SOURCE_GETTING","329312","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","329313","InvoiceNumber",""<endrec>
"","","String","","VALUE_GETTING","329314","","vodafone"<endrec>
"","","String","","VALUE_GETTING","329315","","40090001"<endrec>
"","","String","","VALUE_GETTING","329316","","vodafone_123#!keyhd"<endrec>
"","","String","","VALUE_GETTING","329317","","voda_key_87526*"<endrec>
"","","String","","VALUE_GETTING","329318","","1"<endrec>
"","","String","","VALUE_GETTING","329319","",""<endrec>
"","","String","","VALUE_GETTING","329320","","GetShortBillpayProduct"<endrec>
"","","String","","VALUE_GETTING","329321","","false"<endrec>
"","","String","","SOURCE_GETTING","337119","DompetkuMSISDNKYC",""<endrec>
"","","String","","SOURCE_GETTING","337120","DompetkuMSISDNKYC",""<endrec>
"","","String","","SOURCE_GETTING","337121","BillNumber",""<endrec>
"","","String","","SOURCE_GETTING","337122","Initiator",""<endrec>
"","","String","","SOURCE_GETTING","337123","Transid",""<endrec>
"","","String","","","337124","",""<endrec>
"","","String","","VALUE_GETTING","337125","","0"<endrec>
"","","String","","SOURCE_GETTING","337126","ResponseDescription",""<endrec>
"","","String","","VALUE_GETTING","337127","","$REF.REQ.TARGET:AdditionalData.HomeSend_TransactionID"<endrec>
"","","String","","SOURCE_GETTING","337128","ConversationID",""<endrec>
"","","String","","","337130","",""<endrec>
"","","String","","VALUE_GETTING","337131","","S0"<endrec>
"","","String","","VALUE_GETTING","337133","$REF.REQ.TARGET",""<endrec>
"","","String","","SOURCE_GETTING","337134","@HEAD@.OrderId",""<endrec>
"","","String","","SOURCE_GETTING","337153","CreateOrgInfo.DompetkuMsisdn",""<endrec>
"","","String","","SOURCE_GETTING","337154","UpdateOrganizationKYCInfo.DompetkuMsisdn",""<endrec>
"","","String","","SOURCE_GETTING","337157","BillReferenceNumber",""<endrec>
"","","String","","SOURCE_GETTING","337158","ShortCode",""<endrec>
"","","String","","SOURCE_GETTING","337159","MSISDN",""<endrec>
"","","String","","SOURCE_GETTING","337161","TransactionAmount",""<endrec>
"","","String","","SOURCE_GETTING","337162","RechargeMSISDN",""<endrec>
"","","String","","SOURCE_GETTING","337166","TransType",""<endrec>
"","","String","","SOURCE_GETTING","337167","TransID",""<endrec>
"","","String","","SOURCE_GETTING","337168","TransTime",""<endrec>
"","","String","","SOURCE_GETTING","337170","TransID",""<endrec>
"","","String","","SOURCE_GETTING","337172","TransTime",""<endrec>
"","","String","","SOURCE_GETTING","337173","TransTime",""<endrec>
"","","String","","SOURCE_GETTING","337174","TransTime",""<endrec>
"","","String","","VALUE_GETTING","337187","","C2BPaymentValidationRequest"<endrec>
"","","String","","VALUE_GETTING","337188","","true"<endrec>
"","","String","","VALUE_GETTING","337189","","C2BPaymentConfirmationRequest"<endrec>
"","","String","","VALUE_GETTING","337190","","true"<endrec>
"","","String","","SOURCE_GETTING","337264","BankShortCode",""<endrec>
"","","String","","SOURCE_GETTING","337265","BankCardAccount",""<endrec>
"","","String","","SOURCE_GETTING","337266","BankCardName",""<endrec>
"","","String","","SOURCE_GETTING","337267","Currency",""<endrec>
"","","String","","SOURCE_GETTING","337268","SendingIdentityID",""<endrec>
"","","String","","SOURCE_GETTING","337269","SendingIdentityType",""<endrec>
"","","String","","","337270","",""<endrec>
"","","List","<getting source=""FIAccountInfo.InfoDetail"" datatype=""List""><item name=""Key"" source=""Key""/><item name=""Value"" source=""Value""/></getting>","LIST_GETTING","337271","",""<endrec>
"","","String","","VALUE_GETTING","337273","","$REF.REQ.TARGET:BankShortCode"<endrec>
"","","String","","SOURCE_GETTING","337274","CreateIdentityBankAccountResponse.ResultCode",""<endrec>
"","","String","","SOURCE_GETTING","337275","CreateIdentityBankAccountResponse.ResponseDesc",""<endrec>
"","","String","","","337331","",""<endrec>
"","","String","","SOURCE_GETTING","337332","AdditionalData.AdditionalDataItem.Status_Code",""<endrec>
"","","String","","SOURCE_GETTING","337333","AdditionalData.AdditionalDataItem.Status_Message",""<endrec>
"","","String","","SOURCE_GETTING","337334","AdditionalData.AdditionalDataItem.MM_TransactionId",""<endrec>
"","","String","","VALUE_GETTING","337337","","$REF.REQ.TARGET:AdditionalData.@KVLIST@AdditionalDataItem.Receiver_Mobile_Phone_Country_Code"<endrec>
"","","String","","VALUE_GETTING","337338","","$REF.REQ.TARGET:AdditionalData.@KVLIST@AdditionalDataItem.Receiver_Mobile_Phone_National_Number"<endrec>
"","","String","","VALUE_GETTING","337341","","$REF.REQ.TARGET:AdditionalData.@KVLIST@AdditionalDataItem.Receiver_First_Name"<endrec>
"","","String","","VALUE_GETTING","337342","","$REF.REQ.TARGET:AdditionalData.@KVLIST@AdditionalDataItem.Receiver_Last_Name"<endrec>
"","","String","","VALUE_GETTING","337343","","$REF.REQ.TARGET:AdditionalData.@KVLIST@AdditionalDataItem.Receiver_Name"<endrec>
"","","String","","VALUE_GETTING","337344","","$REF.REQ.TARGET:AdditionalData.@KVLIST@AdditionalDataItem.Receiver_Date_Of_Birth"<endrec>
"","","String","","VALUE_GETTING","337350","","$REF.REQ.TARGET:AdditionalData.@KVLIST@AdditionalDataItem.Destination_Country_ISO_Code"<endrec>
"","","String","","VALUE_GETTING","337351","","$REF.REQ.TARGET:AdditionalData.@KVLIST@AdditionalDataItem.Transaction_ID"<endrec>
"","","String","","VALUE_GETTING","337352","","$REF.REQ.TARGET:AdditionalData.@KVLIST@AdditionalDataItem.Expected_Payout_Amount"<endrec>
"","","String","","VALUE_GETTING","337353","","$REF.REQ.TARGET:AdditionalData.@KVLIST@AdditionalDataItem.Destination_Currency_ISO_Code"<endrec>
"","","String","","VALUE_GETTING","337354","","$REF.REQ.TARGET:AdditionalData.@KVLIST@AdditionalDataItem.Mobile_Transfer_Date"<endrec>
"","","String","","VALUE_GETTING","337355","","$REF.REQ.TARGET:AdditionalData.@KVLIST@AdditionalDataItem.Actual_Payout_Amount"<endrec>
"","","String","","","337356","",""<endrec>
"","","String","","VALUE_GETTING","337383","$REF.REQ.TARGET",""<endrec>
"","","String","","VALUE_GETTING","337384","$REF.REQ.TARGET",""<endrec>
"","","String","","VALUE_GETTING","337404","$REF.REQ.TARGET",""<endrec>
"","","String","","VALUE_GETTING","337405","$REF.REQ.TARGET",""<endrec>
"","","String","","","337432","",""<endrec>
"","","String","","VALUE_GETTING","337486","$REF.REQ.TARGET",""<endrec>
"","","String","","VALUE_GETTING","337487","$REF.REQ.TARGET",""<endrec>
"","","String","","VALUE_GETTING","337507","$REF.REQ.TARGET",""<endrec>
"","","String","","VALUE_GETTING","337508","$REF.REQ.TARGET",""<endrec>
"","","List","<getting source=""FIAccountInfo.InfoDetail"" datatype=""List""><item name=""Key"" source=""Key""/><item name=""Value"" source=""Value""/></getting>","LIST_GETTING","337538","",""<endrec>
"","","String","","SOURCE_GETTING","337539","Currency",""<endrec>
"","","String","","SOURCE_GETTING","337540","Currency",""<endrec>
"","","String","","SOURCE_GETTING","337541","CreateIdentityBankAccountResponse.OrderID",""<endrec>
"","","String","","VALUE_GETTING","337542","","C2BPaymentQueryRequest"<endrec>
"","","String","","VALUE_GETTING","337543","","true"<endrec>
"","","String","","SOURCE_GETTING","337544","TransTime",""<endrec>
