CHANNELS,LOAD_DATA_TS,REASON_TYPE_UNIQUE_ID,TEMPLATE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 <endrec>
"SYSTEM|WEB","","937200533","ReverseTransaction"<endrec>
"SYSTEM|WEB","","937200535","ReverseTransaction"<endrec>
"SYSTEM|WEB","","937200538","ReversalOffNetTransaction"<endrec>
"SYSTEM|WEB","","937202535","BulkVoucherIssuing"<endrec>
"SYSTEM|WEB","","937205649","Transfer"<endrec>
"SYSTEM|WEB","","937205709","IntraInterTransfer"<endrec>
"SYSTEM|WEB","","937210570","Voucher Issuing To Others"<endrec>
"SYSTEM|WEB","","937210672","ApplyVoucher"<endrec>
"SYSTEM|WEB","","937210675","Voucher Issuing To Others"<endrec>
"SYSTEM|WEB","","937213595","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937213634","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937215596","Transfer"<endrec>
"SYSTEM|WEB","","937215620","DormantRefundWithAuthorized"<endrec>
"SYSTEM|WEB","","937216585","AirTime"<endrec>
"SYSTEM|WEB","","937217601","ReverseTransaction"<endrec>
"SYSTEM|WEB","","937217690","ReverseTransaction"<endrec>
"SYSTEM|WEB","","937217801","ReverseTransaction"<endrec>
"SYSTEM|WEB","","937218819","ActivationIdentity"<endrec>
"SYSTEM|WEB","","937218820","DirectTransfer"<endrec>
"SYSTEM|WEB","","937219057","DirectTransfer"<endrec>
"SYSTEM|WEB","","937219133","Voucher Issuing To Others"<endrec>
"SYSTEM|WEB","","937220608","ReverseTransaction"<endrec>
"SYSTEM|WEB","","937220694","DirectTransfer"<endrec>
"SYSTEM|WEB","","937220695","DirectTransfer"<endrec>
"SYSTEM|WEB","","937220698","DirectTransfer"<endrec>
"SYSTEM|WEB","","937220704","DirectTransfer"<endrec>
"SYSTEM|WEB","","937235547","BulkVoucherIssuing"<endrec>
"SYSTEM|WEB","","937235549","VoucherIssuing"<endrec>
"SYSTEM|WEB","","937244681","ReverseTransaction"<endrec>
"SYSTEM|WEB","","937244682","ReverseTransaction"<endrec>
"SYSTEM|WEB","","937244753","VoucherIssuing"<endrec>
"SYSTEM|WEB","","937244784","BulkVoucherIssuing"<endrec>
"SYSTEM|WEB","","937244785","BulkVoucherIssuing"<endrec>
"SYSTEM|WEB","","937244787","VoucherIssuing"<endrec>
"SYSTEM|WEB","","937244789","VoucherIssuing"<endrec>
"SYSTEM|WEB","","937254756","ReverseTransaction"<endrec>
"SYSTEM|WEB","","937254897","CommissionTransfer"<endrec>
"SYSTEM|WEB","","937255706","IntraInterTransfer"<endrec>
"SYSTEM|WEB","","937255713","FinanceDeposit"<endrec>
"SYSTEM|WEB","","937260722","FinanceWithdrawDerivedTransfer"<endrec>
"SYSTEM|WEB","","937294832","DirectTransfer"<endrec>
"SYSTEM|WEB","","937320886","ReverseTransactionCheckDebitOrCredit"<endrec>
"SYSTEM|WEB","","937325904","Settlement Revenue Process"<endrec>
"SYSTEM|WEB","","937325905","Settlement Revenue Process"<endrec>
"SYSTEM|WEB","","937330964","Settlement Revenue Process"<endrec>
"SYSTEM|WEB","","937333904","Settlement Revenue Process"<endrec>
"SYSTEM|WEB","","937342900","Transfer"<endrec>
"SYSTEM|WEB","","937343880","DirectTransfer"<endrec>
"SYSTEM|WEB","","937343901","DirectTransfer"<endrec>
"SYSTEM|WEB","","937344918","DirectTransfer"<endrec>
"SYSTEM|WEB","","937344919","DirectTransfer"<endrec>
"SYSTEM|WEB","","937345874","DirectTransfer"<endrec>
"SYSTEM|WEB","","937348955","DormantRefundWithAuthorized"<endrec>
"SYSTEM|WEB","","937352051","ReversalOffNetTransaction"<endrec>
"SYSTEM|WEB","","937356933","IntraInterTransfer"<endrec>
"SYSTEM|WEB","","937375435","Transfer"<endrec>
"SYSTEM|WEB","","937378450","ReverseTransactionCheckDebitOrCredit"<endrec>
"SYSTEM|WEB","","937380526","Settlement Revenue Process"<endrec>
"SYSTEM|WEB","","937380529","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937380530","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937380531","Settlement Revenue Process"<endrec>
"SYSTEM|WEB","","937380539","Transfer"<endrec>
"SYSTEM|WEB","","937380540","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937380548","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937381552","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937381557","Settlement Revenue Process"<endrec>
"SYSTEM|WEB","","937381569","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937381596","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937388568","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937388583","DormantRefundWithAuthorized"<endrec>
"SYSTEM|WEB","","937392608","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937392640","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937392642","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937392643","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937392644","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937392645","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937392646","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937392832","BillPaymentWithConfirmation"<endrec>
"SYSTEM|WEB","","937395927","FinanceWithdrawDerivedTransfer"<endrec>
"SYSTEM|WEB","","937396929","FinanceWithdrawDerivedTransfer"<endrec>
"SYSTEM|WEB","","937398932","ReversalOffNetTransaction"<endrec>
"SYSTEM|WEB","","937408040","DormantRefundWithAuthorized"<endrec>
"SYSTEM|WEB","","937408042","DormantRefundWithAuthorized"<endrec>
"SYSTEM|WEB","","937411037","Settlement Revenue Process"<endrec>
"SYSTEM|WEB","","937411038","Settlement Revenue Process"<endrec>
"SYSTEM|WEB","","937411087","CommissionTransfer"<endrec>
"SYSTEM|WEB","","937411119","Transfer"<endrec>
"SYSTEM|WEB","","937413056","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937415067","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937415130","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937415159","BillPaymentWithConfirmation"<endrec>
"SYSTEM|WEB","","937417100","Transfer"<endrec>
"SYSTEM|WEB","","937417127","Voucher Issuing To Others"<endrec>
"SYSTEM|WEB","","937418078","ReverseTransaction"<endrec>
"SYSTEM|WEB","","937418080","ReverseTransaction"<endrec>
"SYSTEM|WEB","","937418117","Transfer"<endrec>
"SYSTEM|WEB","","937418128","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937420164","Transfer"<endrec>
"SYSTEM|WEB","","937420165","Transfer"<endrec>
"SYSTEM|WEB","","937421155","CommissionTransfer"<endrec>
"SYSTEM|WEB","","937423149","DormantRefundWithAuthorized"<endrec>
"SYSTEM|WEB","","937426137","ReverseTransaction"<endrec>
"SYSTEM|WEB","","937427206","Transfer"<endrec>
"SYSTEM|WEB","","937428137","ReversalOffNetTransaction"<endrec>
"SYSTEM|WEB","","937428218","FinanceDeposit"<endrec>
"SYSTEM|WEB","","937429162","Transfer"<endrec>
"SYSTEM|WEB","","937429166","Transfer"<endrec>
"SYSTEM|WEB","","937430199","BillPaymentWithConfirmation"<endrec>
"SYSTEM|WEB","","937430277","ReverseWithdrawFinance"<endrec>
"SYSTEM|WEB","","937432149","Transfer"<endrec>
"SYSTEM|WEB","","937436159","BillPaymentWithConfirmation"<endrec>
"SYSTEM|WEB","","937441225","Transfer"<endrec>
"SYSTEM|WEB","","937443226","Transfer"<endrec>
"SYSTEM|WEB","","937443227","ReverseTransactionCheckDebitOrCredit"<endrec>
"SYSTEM|WEB","","937448225","Transfer"<endrec>
"SYSTEM|WEB","","937448227","Transfer"<endrec>
"SYSTEM|WEB","","937448229","Transfer"<endrec>
"SYSTEM|WEB","","937451292","Transfer"<endrec>
"SYSTEM|WEB","","937451299","Transfer"<endrec>
"SYSTEM|WEB","","937453254","BillPayment"<endrec>
"SYSTEM|WEB","","937453258","Transfer"<endrec>
"SYSTEM|WEB","","937455336","Transfer"<endrec>
"SYSTEM|WEB","","937455340","Transfer"<endrec>
"SYSTEM|WEB","","937456306","Transfer"<endrec>
"SYSTEM|WEB","","937460400","ReverseTransactionCheckDebitOrCredit"<endrec>
"SYSTEM|WEB","","937460424","ReverseTransactionCheckDebitOrCredit"<endrec>
"SYSTEM|WEB","","937462485","BillPaymentWithConfirmation"<endrec>
"SYSTEM|WEB","","937464358","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937465474","Transfer"<endrec>
"SYSTEM|WEB","","937465511","Transfer"<endrec>
"SYSTEM|WEB","","937467546","ReverseTransaction"<endrec>
"SYSTEM|WEB","","937467751","IntraInterTransfer"<endrec>
"SYSTEM|WEB","","937467754","IntraInterTransfer"<endrec>
"SYSTEM|WEB","","937467757","IntraInterTransfer"<endrec>
"SYSTEM|WEB","","937467764","IntraInterTransfer"<endrec>
"SYSTEM|WEB","","937469556","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937469560","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937469561","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937469562","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937469564","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937470775","BillPaymentWithConfirmation"<endrec>
"SYSTEM|WEB","","937470776","BillPaymentWithConfirmation"<endrec>
"SYSTEM|WEB","","937470797","BillPaymentWithConfirmation"<endrec>
"SYSTEM|WEB","","937470801","Transfer from Bank to CPS Account"<endrec>
"SYSTEM|WEB","","937470817","DirectTransfer"<endrec>
"SYSTEM|WEB","","937470818","DirectTransfer"<endrec>
"SYSTEM|WEB","","937470831","BillPaymentWithConfirmation"<endrec>
"SYSTEM|WEB","","937471580","Transfer"<endrec>
"SYSTEM|WEB","","937471581","Transfer"<endrec>
"SYSTEM|WEB","","937472575","BillPaymentWithConfirmation"<endrec>
"SYSTEM|WEB","","937475555","Transfer"<endrec>
"SYSTEM|WEB","","937475562","Transfer"<endrec>
"SYSTEM|WEB","","937475563","Transfer"<endrec>
"SYSTEM|WEB","","937481576","BillPaymentWithConfirmation"<endrec>
"SYSTEM|WEB","","937483566","BillPaymentWithConfirmation"<endrec>
"SYSTEM|WEB","","937489614","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937490623","Transfer"<endrec>
"SYSTEM|WEB","","937494596","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937496799","Transfer from Bank to CPS Account"<endrec>
"SYSTEM|WEB","","937504726","Transfer from Bank to CPS Account"<endrec>
"SYSTEM|WEB","","937509731","BankToCPSOffline"<endrec>
"SYSTEM|WEB","","937509732","CPSToBankOffline"<endrec>
"SYSTEM|WEB","","937509813","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937510185","Saving Plan Disburse Profit"<endrec>
"SYSTEM|WEB","","937510411","Saving Plan Disburse Profit"<endrec>
"SYSTEM|WEB","","937514922","DormantRefundWithAuthorized"<endrec>
"SYSTEM|WEB","","937514924","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937515913","FinanceWithdrawDerivedTransfer"<endrec>
"SYSTEM|WEB","","937515914","FinanceWithdrawDerivedTransfer"<endrec>
"SYSTEM|WEB","","937532852","Transfer from Bank to CPS Account"<endrec>
"SYSTEM|WEB","","937533848","DirectTransfer"<endrec>
"SYSTEM|WEB","","937535820","DirectTransfer"<endrec>
"SYSTEM|WEB","","937535824","DirectTransfer"<endrec>
"SYSTEM|WEB","","937535911","CommissionTransfer"<endrec>
"SYSTEM|WEB","","937535914","CommissionTransfer"<endrec>
"SYSTEM|WEB","","937535915","DirectTransfer"<endrec>
"SYSTEM|WEB","","937535916","DirectTransfer"<endrec>
"SYSTEM|WEB","","937536759","DirectTransfer"<endrec>
"SYSTEM|WEB","","937537779","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937537796","CommissionTransfer"<endrec>
"SYSTEM|WEB","","937539855","BulkBusinessProcess"<endrec>
"SYSTEM|WEB","","937539860","CommissionTransfer"<endrec>
"SYSTEM|WEB","","937539862","CommissionTransfer"<endrec>
"SYSTEM|WEB","","937539865","DirectTransfer"<endrec>
"SYSTEM|WEB","","937539866","DirectTransfer"<endrec>
"SYSTEM|WEB","","937544780","BillPayment"<endrec>
"SYSTEM|WEB","","937544820","ReverseTransaction"<endrec>
"SYSTEM|WEB","","937544826","DirectTransfer"<endrec>
"SYSTEM|WEB","","937544872","CommissionTransfer"<endrec>
"SYSTEM|WEB","","937544873","DirectTransfer"<endrec>
"SYSTEM|WEB","","937545735","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937551735","DormantAccountCleanTransfer"<endrec>
"SYSTEM|WEB","","937572776","BillPayment"<endrec>
"SYSTEM|WEB","","937594783","CommissionTransfer"<endrec>
"SYSTEM|WEB","","937594784","CommissionTransfer"<endrec>
"SYSTEM|WEB","","937594807","BankToCPSOffline"<endrec>
"SYSTEM|WEB","","937594808","BankToCPSOffline"<endrec>
"SYSTEM|WEB","","937596761","FinanceWithdrawWithAuthorized"<endrec>
"SYSTEM|WEB","","937607774","FinanceWithdrawWithAuthorized"<endrec>
"SYSTEM|WEB","","937612867","DormantRefundWithAuthorized"<endrec>
"SYSTEM|WEB","","937612868","DormantRefundWithAuthorized"<endrec>
"SYSTEM|WEB","","937641800","Saving Plan Disburse Profit"<endrec>
"SYSTEM|WEB","","937641804","DirectTransfer"<endrec>
"SYSTEM|WEB","","937641805","DirectTransfer"<endrec>
"USSD","","30118991","DirectTransfer"<endrec>
"USSD","","937163227","BillPayment"<endrec>
"USSD","","937163239","BillPayment"<endrec>
"USSD","","937163243","BillPayment"<endrec>
"USSD","","937163246","BillPayment"<endrec>
"USSD","","937163248","BillPayment"<endrec>
"USSD","","937163249","BillPayment"<endrec>
"USSD","","937164218","BillPayment"<endrec>
"USSD","","937173327","DirectTransfer"<endrec>
"USSD","","937173332","BillPayment"<endrec>
"USSD","","937183496","BillPayment"<endrec>
"USSD","","937197579","ReverseTransaction"<endrec>
"USSD","","937205660","Transfer"<endrec>
"USSD","","937205713","Transfer"<endrec>
"USSD","","937210663","ReverseTransaction"<endrec>
"USSD","","937210693","Transfer"<endrec>
"USSD","","937210719","QueryBalance"<endrec>
"USSD","","937210730","MiniStatement"<endrec>
"USSD","","937210738","DirectTransfer"<endrec>
"USSD","","937216635","QueryBalance"<endrec>
"USSD","","937217715","MiniStatement"<endrec>
"USSD","","937217768","QueryBalance"<endrec>
"USSD","","937217804","MiniStatement"<endrec>
"USSD","","937219415","DirectTransfer"<endrec>
"USSD","","937219417","DirectTransfer"<endrec>
"USSD","","937219431","DirectTransfer"<endrec>
"USSD","","937219432","DirectTransfer"<endrec>
"USSD","","937220702","DirectTransfer"<endrec>
"USSD","","937220762","DirectTransfer"<endrec>
"USSD","","937220765","DirectTransfer"<endrec>
"USSD","","937226541","DirectTransfer"<endrec>
"USSD","","937232602","DirectTransfer"<endrec>
"USSD","","937232603","DirectTransfer"<endrec>
"USSD","","937232604","DirectTransfer"<endrec>
"USSD","","937235552","DirectTransfer"<endrec>
"USSD","","937250711","3rdPartyPayment"<endrec>
"USSD","","937253741","CashUp"<endrec>
"USSD","","937253744","CashUp"<endrec>
"USSD","","937253746","CashUp"<endrec>
"USSD","","937254828","AirTime"<endrec>
"USSD","","937273847","BillPaymentWithConfirmation"<endrec>
"USSD","","937304840","IntraAccountTransfer"<endrec>
"USSD","","937304847","BillPaymentWithConfirmation"<endrec>
"USSD","","937341894","DirectTransfer"<endrec>
"USSD","","937351942","AirTime"<endrec>
"USSD","","937351979","AirTime"<endrec>
"USSD","","937356944","AirTime"<endrec>
"USSD","","937356965","AirTime"<endrec>
"USSD","","937360016","AirTime"<endrec>
"USSD","","937366374","BillPayment"<endrec>
"USSD","","937368383","BillPayment"<endrec>
"USSD","","937375529","BillPayment"<endrec>
"USSD","","937382561","BillPayment"<endrec>
"USSD","","937382563","BillPayment"<endrec>
"USSD","","937382569","BillPayment"<endrec>
"USSD","","937383556","BillPayment"<endrec>
"USSD","","937384563","BillPayment"<endrec>
"USSD","","937384565","BillPayment"<endrec>
"USSD","","937384568","BillPayment"<endrec>
"USSD","","937388578","BillPayment"<endrec>
"USSD","","937391581","BillPaymentWithConfirmation"<endrec>
"USSD","","937396964","DirectTransfer"<endrec>
"USSD","","937416082","Transfer"<endrec>
"USSD","","937418087","BillPayment"<endrec>
"USSD","","937418090","BillPayment"<endrec>
"USSD","","937447235","BillPayment"<endrec>
"USSD","","937447236","Transfer"<endrec>
"USSD","","937447237","Transfer"<endrec>
"USSD","","937447263","BillPayment"<endrec>
"USSD","","937451267","DirectTransfer"<endrec>
"USSD","","937464354","BillPayment"<endrec>
"USSD","","937464357","AirTime"<endrec>
"USSD","","937464359","BillPayment"<endrec>
"USSD","","937465514","ReverseTransaction"<endrec>
"USSD","","937467569","BillPayment"<endrec>
"USSD","","937468607","BillPayment"<endrec>
"USSD","","937468652","VoucherIssuing"<endrec>
"USSD","","937470615","BillPayment"<endrec>
"USSD","","937470627","BillPayment"<endrec>
"USSD","","937470636","BillPayment"<endrec>
"USSD","","937474571","BillPaymentWithConfirmation"<endrec>
"USSD","","937474608","BillPayment"<endrec>
"USSD","","937476548","BillPaymentWithConfirmation"<endrec>
"USSD","","937481549","BillPaymentWithConfirmation"<endrec>
"USSD","","937487657","CCHReverseTransaction"<endrec>
"USSD","","937496675","DirectTransfer"<endrec>
"USSD","","937498766","DirectTransfer"<endrec>
"USSD","","937500725","BillPayment"<endrec>
"USSD","","937509826","DirectTransfer"<endrec>
"USSD","","937509827","DirectTransfer"<endrec>
"USSD","","937510037","BillPayment"<endrec>
"USSD","","937510098","BillPayment"<endrec>
"USSD","","937510099","BillPaymentWithConfirmation"<endrec>
"USSD","","937510100","BillPaymentWithConfirmation"<endrec>
"USSD","","937510141","BillPayment"<endrec>
"USSD","","937515774","DirectTransfer"<endrec>
"USSD","","937516785","BillPaymentWithConfirmation"<endrec>
"USSD","","937524753","BillPaymentWithConfirmation"<endrec>
"USSD","","937525732","BillPaymentWithConfirmation"<endrec>
"USSD","","937526729","VoucherIssuing"<endrec>
"USSD","","937536762","BillPaymentWithConfirmation"<endrec>
"USSD","","937566765","DirectTransfer"<endrec>
"USSD","","937567752","BillPaymentWithConfirmation"<endrec>
"USSD","","937664859","BillPaymentWithConfirmation"<endrec>
"USSD","","937664860","BillPaymentWithConfirmation"<endrec>
"USSD","","937664861","BillPaymentWithConfirmation"<endrec>
"USSD","","937665091","BillPaymentWithConfirmation"<endrec>
"USSD","","937665092","BillPaymentWithConfirmation"<endrec>
"USSD","","937665094","BillPaymentWithConfirmation"<endrec>
"USSD","","937665095","BillPaymentWithConfirmation"<endrec>
"USSD","","937665102","BillPaymentWithConfirmation"<endrec>
"USSD","","937665104","BillPaymentWithConfirmation"<endrec>
"USSD","","937665110","BillPaymentWithConfirmation"<endrec>
"USSD","","937683815","VoucherIssuing"<endrec>
"USSD|WEB","","937164213","IntraAccountTransfer"<endrec>
"USSD|WEB","","937167405","IntraAccountTransfer"<endrec>
"USSD|WEB","","937167425","IntraAccountTransfer"<endrec>
"USSD|WEB","","937168309","IntraAccountTransfer"<endrec>
"USSD|WEB","","937208544","DirectTransfer"<endrec>
"USSD|WEB","","937210580","DirectTransfer"<endrec>
"USSD|WEB","","937210683","Transfer"<endrec>
"USSD|WEB","","937210695","Transfer"<endrec>
"USSD|WEB","","937210711","Transfer"<endrec>
"USSD|WEB","","937217814","DirectTransfer"<endrec>
"USSD|WEB","","937219337","DirectTransfer"<endrec>
"USSD|WEB","","937230576","Two Part Direct Transfer"<endrec>
"USSD|WEB","","937262789","IntraInterTransfer"<endrec>
"USSD|WEB","","937265760","IntraAccountTransfer"<endrec>
"USSD|WEB","","937265761","IntraInterTransfer"<endrec>
"USSD|WEB","","937265764","IntraInterTransfer"<endrec>
"USSD|WEB","","937281845","ReverseTransaction"<endrec>
"USSD|WEB","","937284831","IntraInterTransfer"<endrec>
"USSD|WEB","","937284833","IntraInterTransfer"<endrec>
"USSD|WEB","","937302882","IntraAccountTransfer"<endrec>
"USSD|WEB","","937304842","IntraAccountTransfer"<endrec>
"USSD|WEB","","937339874","VoucherIssuing"<endrec>
"USSD|WEB","","937340883","VoucherIssuing"<endrec>
"USSD|WEB","","937340884","VoucherIssuing"<endrec>
"USSD|WEB","","937379502","Transfer"<endrec>
"USSD|WEB","","937451262","DirectTransfer"<endrec>
"USSD|WEB","","937473586","FinanceWithdrawWithAuthorized"<endrec>
"USSD|WEB","","937486646","Transfer"<endrec>
"USSD|WEB","","937495607","IntraAccountTransfer"<endrec>
"USSD|WEB","","937495608","IntraAccountTransfer"<endrec>
"USSD|WEB","","937496736","IntraInterTransfer"<endrec>
"USSD|WEB","","937503726","DirectTransfer"<endrec>
"USSD|WEB","","937512877","VoucherIssuing"<endrec>
"USSD|WEB","","937512885","VoucherIssuing"<endrec>
"USSD|WEB","","937512887","VoucherRedeeming"<endrec>
"USSD|WEB","","937513741","VoucherIssuing"<endrec>
"USSD|WEB","","937513742","VoucherRedeeming"<endrec>
"USSD|WEB","","937514816","Air Time with Etop up by Voucher"<endrec>
"USSD|WEB","","937514824","Air Time with Etop up by Voucher"<endrec>
"USSD|WEB","","937514827","Air Time with Etop up by Voucher"<endrec>
"USSD|WEB","","937514828","Air Time with Etop up by Voucher"<endrec>
"USSD|WEB","","937514829","Air Time with Etop up by Voucher"<endrec>
"USSD|WEB","","937514831","VoucherRedeeming"<endrec>
"USSD|WEB","","937514836","VoucherRedeeming"<endrec>
"USSD|WEB","","937514841","Air Time with Etop up by Voucher"<endrec>
"USSD|WEB","","937514848","Air Time with Etop up by Voucher"<endrec>
"USSD|WEB","","937610761","VoucherRedeeming"<endrec>
"WEB","","20271","DirectTransfer"<endrec>
"WEB","","30003049","DirectTransfer"<endrec>
"WEB","","30003166","DirectTransfer"<endrec>
"WEB","","30010115","DirectTransfer"<endrec>
"WEB","","30010116","DirectTransfer"<endrec>
"WEB","","30013109","Kenya Finance Withdraw Direct Transfer"<endrec>
"WEB","","30013112","Kenya Finance Withdraw Direct Transfer"<endrec>
"WEB","","30013116","Kenya Finance Withdraw Direct Transfer"<endrec>
"WEB","","30013123","IntraInterTransfer"<endrec>
"WEB","","30013125","IntraInterTransfer"<endrec>
"WEB","","30013171","DirectTransfer"<endrec>
"WEB","","30013194","DirectTransfer"<endrec>
"WEB","","30013213","DirectTransfer"<endrec>
"WEB","","30013224","JournalEntryTransaction"<endrec>
"WEB","","30013225","Kenya Finance Control Account Transfer"<endrec>
"WEB","","30013228","DirectTransfer"<endrec>
"WEB","","30013230","DirectTransfer"<endrec>
"WEB","","30015237","IntraInterTransfer"<endrec>
"WEB","","30015238","IntraInterTransfer"<endrec>
"WEB","","30015253","BulkBusinessProcess"<endrec>
"WEB","","30015301","DirectTransfer"<endrec>
"WEB","","30015620","Transfer"<endrec>
"WEB","","30015661","BulkVoucherIssuing"<endrec>
"WEB","","30015688","Transfer"<endrec>
"WEB","","30015691","Buy Goods"<endrec>
"WEB","","30015712","DirectTransfer"<endrec>
"WEB","","30027239","B2C Payment For Unreg Customer"<endrec>
"WEB","","30040240","Transfer"<endrec>
"WEB","","30046245","DirectTransfer"<endrec>
"WEB","","30047242","VoucherRedeeming"<endrec>
"WEB","","30048247","IntraInterTransfer"<endrec>
"WEB","","30054245","DirectTransfer"<endrec>
"WEB","","30055262","ReverseTransaction"<endrec>
"WEB","","30055266","ReverseTransaction"<endrec>
"WEB","","30055278","BulkBusinessProcess"<endrec>
"WEB","","30055279","DirectTransfer"<endrec>
"WEB","","30057345","ReverseTransaction"<endrec>
"WEB","","30057352","ReverseTransaction"<endrec>
"WEB","","30071469","BulkBusinessProcess"<endrec>
"WEB","","30071470","BulkBusinessProcess"<endrec>
"WEB","","30071471","IntraInterTransfer"<endrec>
"WEB","","30071472","DirectTransfer"<endrec>
"WEB","","30071473","IntraInterTransfer"<endrec>
"WEB","","30071532","BulkBusinessProcess"<endrec>
"WEB","","30075468","Transfer"<endrec>
"WEB","","30089621","DirectTransfer"<endrec>
"WEB","","30089638","B2C Payment For Unreg Customer"<endrec>
"WEB","","30092662","DirectTransfer"<endrec>
"WEB","","30092671","DirectTransfer"<endrec>
"WEB","","30101758","Kenya Finance Withdraw Direct Transfer"<endrec>
"WEB","","30101768","DirectTransfer"<endrec>
"WEB","","30109845","DirectTransfer"<endrec>
"WEB","","30116928","IntraInterTransfer"<endrec>
"WEB","","30118999","BulkBusinessProcess"<endrec>
"WEB","","30119000","BulkVoucherIssuing"<endrec>
"WEB","","30119006","ReverseTransaction"<endrec>
"WEB","","30120472","FinanceDirectWithdraw"<endrec>
"WEB","","30121046","ReverseTransaction"<endrec>
"WEB","","30121047","B2C Payment For Unreg Customer"<endrec>
"WEB","","30123466","VoucherIssuing"<endrec>
"WEB","","30126077","IntraInterTransfer"<endrec>
"WEB","","30129094","DirectTransfer"<endrec>
"WEB","","30129095","DirectTransfer"<endrec>
"WEB","","30129096","DirectTransfer"<endrec>
"WEB","","30129097","DirectTransfer"<endrec>
"WEB","","30129098","DirectTransfer"<endrec>
"WEB","","30129099","DirectTransfer"<endrec>
"WEB","","30129100","DirectTransfer"<endrec>
"WEB","","30129101","DirectTransfer"<endrec>
"WEB","","30129102","DirectTransfer"<endrec>
"WEB","","30129103","DirectTransfer"<endrec>
"WEB","","30129104","DirectTransfer"<endrec>
"WEB","","30129105","DirectTransfer"<endrec>
"WEB","","30136080","DirectTransfer"<endrec>
"WEB","","30136096","DormantRefundWithAuthorized"<endrec>
"WEB","","30138078","BulkBusinessProcess"<endrec>
"WEB","","30149180","FinanceDeposit"<endrec>
"WEB","","30150148","IntraInterTransfer"<endrec>
"WEB","","30150152","IntraInterTransfer"<endrec>
"WEB","","30150153","IntraInterTransfer"<endrec>
"WEB","","30150181","IntraInterTransfer"<endrec>
"WEB","","30153123","Voucher Issuing With Authorized"<endrec>
"WEB","","30153137","ReverseTransaction"<endrec>
"WEB","","30155191","DirectTransfer"<endrec>
"WEB","","30157260","Buy Goods"<endrec>
"WEB","","30157263","Transfer"<endrec>
"WEB","","30157265","FinanceDeposit"<endrec>
"WEB","","30157266","FinanceDeposit"<endrec>
"WEB","","30157269","FinanceDeposit"<endrec>
"WEB","","30157271","FinanceDeposit"<endrec>
"WEB","","30157272","FinanceDeposit"<endrec>
"WEB","","30157274","FinanceDeposit"<endrec>
"WEB","","30159263","DirectTransfer"<endrec>
"WEB","","30159265","DirectTransfer"<endrec>
"WEB","","30159270","DirectTransfer"<endrec>
"WEB","","30159271","DirectTransfer"<endrec>
"WEB","","30174045","FinanceDeposit"<endrec>
"WEB","","30175433","Pay Bill With Confirmation Without CNS For Kenya"<endrec>
"WEB","","30175435","Pay Bill With Confirmation Without CNS For Kenya"<endrec>
"WEB","","937125880","Transfer"<endrec>
"WEB","","937125881","ReverseTransaction"<endrec>
"WEB","","937127873","IntraInterTransfer"<endrec>
"WEB","","937127875","IntraInterTransfer"<endrec>
"WEB","","937127900","ReverseTransaction"<endrec>
"WEB","","937127901","ReverseTransaction"<endrec>
"WEB","","937127908","ReverseTransaction"<endrec>
"WEB","","937127910","ReverseTransaction"<endrec>
"WEB","","937139896","Transfer"<endrec>
"WEB","","937141894","ReverseFinance"<endrec>
"WEB","","937144922","Transfer"<endrec>
"WEB","","937144925","VoucherIssuing"<endrec>
"WEB","","937145014","FinanceDeposit"<endrec>
"WEB","","937146042","ReverseTransaction"<endrec>
