ACCT_TYPE_ID,APPLY_TIME,CREATE_OPER_ID,CREATE_OPER_TIME,EXPIRE_TIME,IDENTITY_ID,IDENTITY_TYPE,LAST_OPER_ID,LAST_OPER_TIME,LOAD_DATA_TS,RULE_PROFILE_DESC,RULE_PROFILE_ID,RULE_PROFILE_NAME,RULE_PROFILE_TYPE,STATUS,UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           <endrec>
"10011","2016-12-19 00:00:00.000000","203000000000010811","2016-12-19 09:50:06.079000","2099-12-31 23:59:59.000000","","1000","203000000000014908","2016-12-28 07:53:06.968000","","TZ Customer Account Rule Profile Tier 3","16052","TZ Customer Account Rule Profile Tier 3","1","50","937250687"<endrec>
"0","2016-12-20 00:00:00.000000","203000000000010811","2016-12-20 07:39:55.472000","2099-05-11 23:59:59.000000","","1000","203000000000015725","2016-12-27 08:04:20.375000","","TZ Customer Tier 1 Rule Profile","16047","TZ Customer Tier 1 Rule Profile","0","50","937250693"<endrec>
"10011","2016-12-20 00:00:00.000000","203000000000010811","2016-12-20 07:49:43.335000","2099-12-31 23:59:59.000000","","1000","203000000000014911","2016-12-27 11:52:39.190000","","TZ Customer Account Rule Profile Tier 1","16050","TZ Customer Account Rule Profile Tier 1","1","50","937250694"<endrec>
"10015","2016-12-20 00:00:00.000000","203000000000010811","2016-12-20 10:09:51.522000","2099-12-31 23:59:59.000000","","5000","203000000000010811","2016-12-20 10:24:08.099000","","TZ Default Business Utility Account Rules","19060","TZ Default Business Utility Account Rules","1","50","937250704"<endrec>
"10015","2016-12-20 00:00:00.000000","203000000000010811","2016-12-20 10:23:56.215000","2099-12-31 23:59:59.000000","","5000","203000000000010811","2016-12-20 10:25:40.045000","","TZ Default Business Utility Account Rules","19060","TZ Default Business Utility Account Rules","1","50","937250707"<endrec>
"10015","2016-12-20 00:00:00.000000","203000000000010811","2016-12-20 10:25:30.172000","2099-12-31 23:59:59.000000","","5000","203000000000010811","2016-12-27 07:51:09.506000","","TZ Default Business Utility Account Rules","19060","TZ Default Business Utility Account Rules","1","50","937250708"<endrec>
"0","2016-12-21 00:00:00.000000","203000000000010811","2016-12-21 09:18:38.750000","2099-05-11 23:59:59.000000","","1000","203000000000014911","2016-12-28 10:52:31.342000","","TZ Customer Tier 2 Rule Profile","16048","TZ Customer Tier 2 Rule Profile","0","50","937250740"<endrec>
"10011","2016-12-21 00:00:00.000000","203000000000010811","2016-12-21 09:28:14.504000","2099-12-31 23:59:59.000000","","1000","203000000000017402","2017-01-10 06:59:09.852000","","TZ Customer Account Rule Profile Tier 2","16051","TZ Customer Account Rule Profile Tier 2","1","50","937250742"<endrec>
"10011","2016-12-23 00:00:00.000000","203000000000010811","2016-12-23 08:01:48.270000","2099-12-31 23:59:59.000000","","5000","203000000000010811","2016-12-27 05:50:05.385000","","","20063","TZ  H/O Working Account Rules","1","50","937252685"<endrec>
"10011","2016-12-27 00:00:00.000000","203000000000010811","2016-12-27 05:49:57.805000","2099-12-31 23:59:59.000000","","5000","203000000000015423","2016-12-30 11:12:16.360000","","","20063","TZ  H/O Working Account Rules","1","50","937253688"<endrec>
"0","2016-12-27 00:00:00.000000","203000000000010811","2016-12-27 06:15:18.089000","2099-12-31 23:59:59.000000","","5000","203000000000010811","2016-12-27 06:32:52.804000","","","20065","TZ Default Organisation Rule Profile","0","50","937253689"<endrec>
"0","2016-12-27 00:00:00.000000","203000000000010811","2016-12-27 06:32:45.696000","2099-12-31 23:59:59.000000","","5000","203000000000010811","2016-12-27 06:38:45.901000","","","20065","TZ Default Organisation Rule Profile","0","50","937253690"<endrec>
"0","2016-12-27 00:00:00.000000","203000000000010811","2016-12-27 06:38:38.745000","2099-12-31 23:59:59.000000","","5000","203000000000015728","2016-12-27 06:58:31.318000","","","20065","TZ Default Organisation Rule Profile","0","50","937253691"<endrec>
"0","2016-12-27 00:00:00.000000","203000000000015728","2016-12-27 06:53:00.782000","2099-12-31 23:59:59.000000","","7000","203000000000015423","2017-01-10 08:14:33.392000","","","22068","group rule profile","0","50","937253693"<endrec>
"0","2016-12-27 00:00:00.000000","203000000000015728","2016-12-27 06:57:59.803000","2099-12-31 23:59:59.000000","","5000","203000000000010806","2016-12-27 07:47:08.345000","","","20065","TZ Default Organisation Rule Profile","0","50","937253694"<endrec>
"0","2016-12-27 00:00:00.000000","203000000000017507","2016-12-27 07:25:17.129000","2099-05-11 23:59:59.000000","","1000","203000000000017402","2016-12-29 06:00:04.332000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937253695"<endrec>
"0","2016-12-27 00:00:00.000000","203000000000010806","2016-12-27 07:46:51.026000","2099-12-31 23:59:59.000000","","5000","203000000000016004","2016-12-27 09:14:59.774000","","","20065","TZ Default Organisation Rule Profile","0","50","937253696"<endrec>
"10015","2016-12-27 00:00:00.000000","203000000000010811","2016-12-27 07:51:00.767000","2099-12-31 23:59:59.000000","","5000","203000000000014909","2016-12-27 09:46:44.790000","","TZ Default Business Utility Account Rules","19060","TZ Default Business Utility Account Rules","1","50","937253698"<endrec>
"0","2016-12-27 00:00:00.000000","203000000000015725","2016-12-27 08:03:18.064000","2099-05-11 23:59:59.000000","","1000","203000000000015725","2016-12-27 08:21:12.300000","","TZ Customer Tier 1 Rule Profile","16047","TZ Customer Tier 1 Rule Profile","0","50","937253699"<endrec>
"0","2016-12-27 00:00:00.000000","203000000000015725","2016-12-27 08:19:24.933000","2099-05-11 23:59:59.000000","","1000","203000000000015725","2016-12-27 08:31:07.382000","","TZ Customer Tier 1 Rule Profile","16047","TZ Customer Tier 1 Rule Profile","0","50","937253700"<endrec>
"0","2016-12-27 00:00:00.000000","203000000000015725","2016-12-27 08:30:36.119000","2099-05-11 23:59:59.000000","","1000","203000000000015423","2017-01-04 07:18:29.202000","","TZ Customer Tier 1 Rule Profile","16047","TZ Customer Tier 1 Rule Profile","0","50","937253701"<endrec>
"10013","2016-12-27 00:00:00.000000","203000000000015725","2016-12-27 08:35:26.470000","2099-12-31 23:59:59.000000","","5000","203000000000015725","2016-12-27 08:42:02.370000","","Default Float Account Rule Profile","8028","Default Float Account Rule Profile","1","50","937253702"<endrec>
"10013","2016-12-27 00:00:00.000000","203000000000015725","2016-12-27 08:41:39.475000","2099-12-31 23:59:59.000000","","5000","203000000000015725","2016-12-27 08:46:03.687000","","Default Float Account Rule Profile","8028","Default Float Account Rule Profile","1","50","937253703"<endrec>
"10013","2016-12-27 00:00:00.000000","203000000000015725","2016-12-27 08:45:29.003000","2099-12-31 23:59:59.000000","","5000","203000000000016004","2016-12-27 10:52:45.840000","","Default Float Account Rule Profile","8028","Default Float Account Rule Profile","1","50","937253704"<endrec>
"0","2016-12-27 00:00:00.000000","203000000000016004","2016-12-27 09:14:24.646000","2099-12-31 23:59:59.000000","","5000","203000000000014909","2016-12-27 12:06:47.109000","","","20065","TZ Default Organisation Rule Profile","0","50","937253706"<endrec>
"10015","2016-12-27 00:00:00.000000","203000000000014909","2016-12-27 09:46:37.158000","2099-12-31 23:59:59.000000","","5000","203000000000017402","2017-01-19 13:31:33.591000","","TZ Default Business Utility Account Rules","19060","TZ Default Business Utility Account Rules","1","50","937253711"<endrec>
"10136","2016-12-27 00:00:00.000000","203000000000014911","2016-12-27 10:24:10.890000","2099-12-31 23:59:59.000000","","5000","203000000000010806","2018-03-21 08:16:27.914000","","Default Deposit Account Rules","13034","Default Deposit Account Rules","1","50","937253715"<endrec>
"10013","2016-12-27 00:00:00.000000","203000000000016004","2016-12-27 10:52:33.402000","2099-12-31 23:59:59.000000","","5000","203000000000015423","2016-12-30 11:02:30.956000","","Default Float Account Rule Profile","8028","Default Float Account Rule Profile","1","50","937253716"<endrec>
"10011","2016-12-27 00:00:00.000000","203000000000014911","2016-12-27 11:52:28.879000","2099-12-31 23:59:59.000000","","1000","203000000000010811","2017-01-04 12:35:03.882000","","TZ Customer Account Rule Profile Tier 1","16050","TZ Customer Account Rule Profile Tier 1","1","50","937253720"<endrec>
"0","2016-12-27 00:00:00.000000","203000000000014909","2016-12-27 12:06:36.546000","2099-12-31 23:59:59.000000","","5000","203000000000015423","2016-12-30 11:35:01.098000","","","20065","TZ Default Organisation Rule Profile","0","50","937253724"<endrec>
"10027","2016-12-28 00:00:00.000000","203000000000015423","2016-12-28 06:22:03.137000","2099-12-31 23:59:59.000000","","5000","203000000000014911","2016-12-28 09:43:10.609000","","Airtime Rule Profile","27078","Airtime Rule Profile","1","50","937253734"<endrec>
"10011","2016-12-28 00:00:00.000000","203000000000014908","2016-12-28 07:52:50.434000","2099-12-31 23:59:59.000000","","1000","203000000000014909","2016-12-29 10:28:13.385000","","TZ Customer Account Rule Profile Tier 3","16052","TZ Customer Account Rule Profile Tier 3","1","50","937253745"<endrec>
"10027","2016-12-28 00:00:00.000000","203000000000014911","2016-12-28 09:43:01.676000","2099-12-31 23:59:59.000000","","5000","203000000000014911","2016-12-28 10:41:30.583000","","Airtime Rule Profile","27078","Airtime Rule Profile","1","50","937253754"<endrec>
"10027","2016-12-28 00:00:00.000000","203000000000014911","2016-12-28 10:41:21.630000","2099-12-31 23:59:59.000000","","5000","203000000000014911","2016-12-28 11:33:38.036000","","Airtime Rule Profile","27078","Airtime Rule Profile","1","50","937253759"<endrec>
"0","2016-12-28 00:00:00.000000","203000000000014911","2016-12-28 10:52:12.038000","2099-05-11 23:59:59.000000","","1000","203000000000013818","2017-01-17 20:20:25.745000","","TZ Customer Tier 2 Rule Profile","16048","TZ Customer Tier 2 Rule Profile","0","50","937253760"<endrec>
"10027","2016-12-28 00:00:00.000000","203000000000014911","2016-12-28 11:33:26.659000","2099-12-31 23:59:59.000000","","5000","203000000000015719","2016-12-29 04:40:38.753000","","Airtime Rule Profile","27078","Airtime Rule Profile","1","50","937253762"<endrec>
"10027","2016-12-29 00:00:00.000000","203000000000015719","2016-12-29 04:40:19.107000","2099-12-31 23:59:59.000000","","5000","203000000000014911","2017-01-05 09:12:36.719000","","Airtime Rule Profile","27078","Airtime Rule Profile","1","50","937253767"<endrec>
"0","2016-12-29 00:00:00.000000","203000000000017402","2016-12-29 05:59:46.820000","2099-05-11 23:59:59.000000","","1000","203000000000017402","2016-12-29 06:04:32.591000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937253768"<endrec>
"0","2016-12-29 00:00:00.000000","203000000000017402","2016-12-29 06:04:13.148000","2099-05-11 23:59:59.000000","","1000","203000000000017402","2016-12-29 06:07:50.084000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937253769"<endrec>
"0","2016-12-29 00:00:00.000000","203000000000017402","2016-12-29 06:07:34.220000","2099-05-11 23:59:59.000000","","1000","203000000000017402","2016-12-29 06:16:08.304000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937253770"<endrec>
"0","2016-12-29 00:00:00.000000","203000000000017402","2016-12-29 06:15:56.196000","2099-05-11 23:59:59.000000","","1000","203000000000017402","2016-12-29 06:51:02.741000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937253771"<endrec>
"0","2016-12-29 00:00:00.000000","203000000000017402","2016-12-29 06:50:51.050000","2099-05-11 23:59:59.000000","","1000","203000000000017402","2016-12-29 07:30:18.943000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937253773"<endrec>
"0","2016-12-29 00:00:00.000000","203000000000017402","2016-12-29 07:30:06.477000","2099-05-11 23:59:59.000000","","1000","203000000000017402","2016-12-29 07:36:25.501000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937253775"<endrec>
"0","2016-12-29 00:00:00.000000","203000000000017402","2016-12-29 07:36:11.720000","2099-05-11 23:59:59.000000","","1000","203000000000017402","2016-12-29 07:52:21.255000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937253776"<endrec>
"0","2016-12-29 00:00:00.000000","203000000000017402","2016-12-29 07:52:08.868000","2099-05-11 23:59:59.000000","","1000","203000000000017402","2016-12-29 08:50:30.436000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937253777"<endrec>
"0","2016-12-29 00:00:00.000000","203000000000017402","2016-12-29 08:50:16.308000","2099-05-11 23:59:59.000000","","1000","203000000000017402","2016-12-29 10:34:35.646000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937253784"<endrec>
"10011","2016-12-29 00:00:00.000000","203000000000014909","2016-12-29 10:28:05.250000","2099-12-31 23:59:59.000000","","1000","203000000000017402","2016-12-29 11:14:05.696000","","TZ Customer Account Rule Profile Tier 3","16052","TZ Customer Account Rule Profile Tier 3","1","50","937253786"<endrec>
"0","2016-12-29 00:00:00.000000","203000000000017402","2016-12-29 10:34:17.138000","2099-05-11 23:59:59.000000","","1000","203000000000017402","2016-12-29 11:06:30.815000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937253789"<endrec>
"0","2016-12-29 00:00:00.000000","203000000000017402","2016-12-29 11:06:19.026000","2099-05-11 23:59:59.000000","","1000","203000000000017402","2017-01-02 09:42:49.819000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937253791"<endrec>
"10011","2016-12-29 00:00:00.000000","203000000000017402","2016-12-29 11:13:49.066000","2099-12-31 23:59:59.000000","","1000","203000000000014909","2016-12-29 11:21:47.051000","","TZ Customer Account Rule Profile Tier 3","16052","TZ Customer Account Rule Profile Tier 3","1","50","937253792"<endrec>
"10011","2016-12-29 00:00:00.000000","203000000000014909","2016-12-29 11:21:39.259000","2099-12-31 23:59:59.000000","","1000","203000000000014909","2016-12-29 11:23:13.787000","","TZ Customer Account Rule Profile Tier 3","16052","TZ Customer Account Rule Profile Tier 3","1","50","937253794"<endrec>
"10011","2016-12-29 00:00:00.000000","203000000000014909","2016-12-29 11:23:06.132000","2099-12-31 23:59:59.000000","","1000","203000000000014909","2016-12-29 11:40:11.789000","","TZ Customer Account Rule Profile Tier 3","16052","TZ Customer Account Rule Profile Tier 3","1","50","937253795"<endrec>
"10011","2016-12-29 00:00:00.000000","203000000000014909","2016-12-29 11:40:04.098000","2099-12-31 23:59:59.000000","","1000","203000000000017402","2017-01-02 09:52:55.064000","","TZ Customer Account Rule Profile Tier 3","16052","TZ Customer Account Rule Profile Tier 3","1","50","937253798"<endrec>
"10013","2016-12-30 00:00:00.000000","203000000000015423","2016-12-30 11:02:22.020000","2099-12-31 23:59:59.000000","","5000","203000000000015423","2016-12-30 11:39:50.274000","","Default Float Account Rule Profile","8028","Default Float Account Rule Profile","1","50","937254702"<endrec>
"10011","2016-12-30 00:00:00.000000","203000000000015423","2016-12-30 11:11:43.055000","2099-12-31 23:59:59.000000","","5000","203000000000015423","2016-12-30 11:16:16.787000","","","20063","TZ  H/O Working Account Rules","1","50","937254703"<endrec>
"10011","2016-12-30 00:00:00.000000","203000000000015423","2016-12-30 11:15:56.236000","2099-12-31 23:59:59.000000","","5000","203000000000016421","2017-01-05 04:38:57.339000","","","20063","TZ  H/O Working Account Rules","1","50","937254704"<endrec>
"0","2016-12-30 00:00:00.000000","203000000000015423","2016-12-30 11:34:49.425000","2099-12-31 23:59:59.000000","","5000","203000000000017402","2017-01-03 11:55:07.050000","","","20065","TZ Default Organisation Rule Profile","0","50","937254705"<endrec>
"10013","2016-12-30 00:00:00.000000","203000000000015423","2016-12-30 11:39:39.998000","2099-12-31 23:59:59.000000","","5000","203000000000017402","2017-01-02 11:39:03.840000","","Default Float Account Rule Profile","8028","Default Float Account Rule Profile","1","50","937254706"<endrec>
"0","2017-01-02 00:00:00.000000","203000000000017402","2017-01-02 09:42:37.090000","2099-05-11 23:59:59.000000","","1000","203000000000017402","2017-01-02 10:47:22.447000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937254712"<endrec>
"10011","2017-01-02 00:00:00.000000","203000000000017402","2017-01-02 09:52:41.046000","2099-12-31 23:59:59.000000","","1000","203000000000017402","2017-01-02 10:07:27.655000","","TZ Customer Account Rule Profile Tier 3","16052","TZ Customer Account Rule Profile Tier 3","1","50","937254713"<endrec>
"10011","2017-01-02 00:00:00.000000","203000000000017402","2017-01-02 10:07:15.643000","2099-12-31 23:59:59.000000","","1000","203000000000017402","2017-01-02 10:53:42.709000","","TZ Customer Account Rule Profile Tier 3","16052","TZ Customer Account Rule Profile Tier 3","1","50","937254715"<endrec>
"0","2017-01-02 00:00:00.000000","203000000000017402","2017-01-02 10:47:00.180000","2099-05-11 23:59:59.000000","","1000","203000000000017402","2017-01-02 11:05:29.773000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937254721"<endrec>
"10011","2017-01-02 00:00:00.000000","203000000000017402","2017-01-02 10:53:29.064000","2099-12-31 23:59:59.000000","","1000","203000000000014911","2017-01-04 12:49:35.794000","","TZ Customer Account Rule Profile Tier 3","16052","TZ Customer Account Rule Profile Tier 3","1","50","937254722"<endrec>
"0","2017-01-02 00:00:00.000000","203000000000017402","2017-01-02 11:05:17.886000","2099-05-11 23:59:59.000000","","1000","203000000000015423","2017-01-06 07:00:34.293000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937254724"<endrec>
"10013","2017-01-02 00:00:00.000000","203000000000017402","2017-01-02 11:38:49.128000","2099-12-31 23:59:59.000000","","5000","203000000000017402","2017-01-02 11:53:24.751000","","Default Float Account Rule Profile","8028","Default Float Account Rule Profile","1","50","937254725"<endrec>
"10013","2017-01-02 00:00:00.000000","203000000000017402","2017-01-02 11:53:12.406000","2099-12-31 23:59:59.000000","","5000","203000000000014911","2017-01-03 08:49:45.012000","","Default Float Account Rule Profile","8028","Default Float Account Rule Profile","1","50","937254727"<endrec>
"10013","2017-01-03 00:00:00.000000","203000000000014911","2017-01-03 08:49:28.991000","2099-12-31 23:59:59.000000","","5000","203000000000014911","2017-01-03 12:49:01.158000","","Default Float Account Rule Profile","8028","Default Float Account Rule Profile","1","50","937254757"<endrec>
"0","2017-01-03 00:00:00.000000","203000000000017402","2017-01-03 11:54:51.669000","2099-12-31 23:59:59.000000","","5000","203000000000017402","2017-01-03 13:47:14.970000","","","20065","TZ Default Organisation Rule Profile","0","50","937254763"<endrec>
"10013","2017-01-03 00:00:00.000000","203000000000014911","2017-01-03 12:48:49.069000","2099-12-31 23:59:59.000000","","5000","203000000000014911","2017-01-03 12:50:02.727000","","Default Float Account Rule Profile","8028","Default Float Account Rule Profile","1","50","937254765"<endrec>
"10013","2017-01-03 00:00:00.000000","203000000000014911","2017-01-03 12:49:49.719000","2099-12-31 23:59:59.000000","","5000","203000000000014911","2017-01-03 13:15:22.015000","","Default Float Account Rule Profile","8028","Default Float Account Rule Profile","1","50","937254766"<endrec>
"10013","2017-01-03 00:00:00.000000","203000000000014911","2017-01-03 13:15:08.062000","2099-12-31 23:59:59.000000","","5000","203000000000014909","2017-01-04 13:49:57.842000","","Default Float Account Rule Profile","8028","Default Float Account Rule Profile","1","50","937254768"<endrec>
"0","2017-01-03 00:00:00.000000","203000000000017402","2017-01-03 13:47:03.598000","2099-12-31 23:59:59.000000","","5000","203000000000016421","2017-01-05 05:30:53.727000","","","20065","TZ Default Organisation Rule Profile","0","50","937254770"<endrec>
"0","2017-01-04 00:00:00.000000","203000000000015423","2017-01-04 07:18:02.740000","2099-05-11 23:59:59.000000","","1000","203000000000010806","2017-01-04 15:26:40.754000","","TZ Customer Tier 1 Rule Profile","16047","TZ Customer Tier 1 Rule Profile","0","50","937254778"<endrec>
"10013","2017-01-04 00:00:00.000000","203000000000010811","2017-01-04 09:46:52.571000","2099-12-31 23:59:59.000000","","5000","203000000000017402","2017-02-02 06:05:39.808000","","TZ Band D Store Float Account Rule Profile","17056","TZ Band D Store Float Account Rule Profile","1","50","937254789"<endrec>
"10011","2017-01-04 00:00:00.000000","203000000000010811","2017-01-04 12:34:53.261000","2099-12-31 23:59:59.000000","","1000","203000000000010811","2017-01-04 13:06:38.725000","","TZ Customer Account Rule Profile Tier 1","16050","TZ Customer Account Rule Profile Tier 1","1","50","937254794"<endrec>
"10011","2017-01-04 00:00:00.000000","203000000000014911","2017-01-04 12:49:24.221000","2099-12-31 23:59:59.000000","","1000","203000000000014909","2017-01-05 08:32:40.400000","","TZ Customer Account Rule Profile Tier 3","16052","TZ Customer Account Rule Profile Tier 3","1","50","937254796"<endrec>
"10011","2017-01-04 00:00:00.000000","203000000000010811","2017-01-04 13:06:21.452000","2099-12-31 23:59:59.000000","","1000","203000000000014909","2017-01-09 13:35:14.590000","","TZ Customer Account Rule Profile Tier 1","16050","TZ Customer Account Rule Profile Tier 1","1","50","937254798"<endrec>
"10013","2017-01-04 00:00:00.000000","203000000000014909","2017-01-04 13:49:49.011000","2099-12-31 23:59:59.000000","","5000","203000000000014909","2017-01-04 14:01:55.781000","","Default Float Account Rule Profile","8028","Default Float Account Rule Profile","1","50","937254799"<endrec>
"10013","2017-01-04 00:00:00.000000","203000000000014909","2017-01-04 14:01:47.722000","2099-12-31 23:59:59.000000","","5000","203000000000018317","2017-01-09 03:08:15.476000","","Default Float Account Rule Profile","8028","Default Float Account Rule Profile","1","50","937254801"<endrec>
"0","2017-01-04 00:00:00.000000","203000000000010806","2017-01-04 15:26:30.084000","2099-05-11 23:59:59.000000","","1000","203000000000013818","2017-01-17 20:20:09.742000","","TZ Customer Tier 1 Rule Profile","16047","TZ Customer Tier 1 Rule Profile","0","50","937254803"<endrec>
"10011","2017-01-05 00:00:00.000000","203000000000016421","2017-01-05 04:34:46.836000","2099-12-31 23:59:59.000000","","5000","203000000000016421","2017-01-06 04:41:28.971000","","","20063","TZ  H/O Working Account Rules","1","50","937254806"<endrec>
"0","2017-01-05 00:00:00.000000","203000000000016421","2017-01-05 05:30:41.443000","2099-12-31 23:59:59.000000","","5000","203000000000016421","2017-01-05 05:33:41.173000","","","20065","TZ Default Organisation Rule Profile","0","50","937254811"<endrec>
"0","2017-01-05 00:00:00.000000","203000000000016421","2017-01-05 05:33:19.189000","2099-12-31 23:59:59.000000","","5000","203000000000016421","2017-01-05 05:35:31.099000","","","20065","TZ Default Organisation Rule Profile","0","50","937254812"<endrec>
"0","2017-01-05 00:00:00.000000","203000000000016421","2017-01-05 05:35:19.678000","2099-12-31 23:59:59.000000","","5000","203000000000010811","2017-01-05 12:40:09.884000","","","20065","TZ Default Organisation Rule Profile","0","50","937254813"<endrec>
"10011","2017-01-05 00:00:00.000000","203000000000014909","2017-01-05 08:32:31.339000","2099-12-31 23:59:59.000000","","1000","203000000000014911","2017-01-09 11:59:02.339000","","TZ Customer Account Rule Profile Tier 3","16052","TZ Customer Account Rule Profile Tier 3","1","50","937254826"<endrec>
"10013","2017-01-05 00:00:00.000000","203000000000016421","2017-01-05 08:59:51.313000","2099-12-31 23:59:59.000000","","5000","203000000000016421","2017-01-05 09:55:41.977000","","TZ Band E Store Float Account Rule Profile","17057","TZ Band E Store Float Account Rule Profile","1","50","937254829"<endrec>
"10027","2017-01-05 00:00:00.000000","203000000000014911","2017-01-05 09:12:27.833000","2099-12-31 23:59:59.000000","","5000","203000000000017402","2017-01-16 10:30:03.746000","","Airtime Rule Profile","27078","Airtime Rule Profile","1","50","937254831"<endrec>
"10013","2017-01-05 00:00:00.000000","203000000000016421","2017-01-05 09:55:31.388000","2099-12-31 23:59:59.000000","","5000","203000000000017402","2017-01-19 12:38:04.615000","","TZ Band E Store Float Account Rule Profile","17057","TZ Band E Store Float Account Rule Profile","1","50","937254835"<endrec>
"10013","2017-01-05 00:00:00.000000","203000000000016421","2017-01-05 11:21:15.868000","2099-03-27 23:59:59.000000","","5000","203000000000017402","2017-01-19 10:02:31.670000","","Band E Store Float Account Rule Profile","1015","Band E Store Float Account Rule Profile","1","50","937254839"<endrec>
"10013","2017-01-05 00:00:00.000000","203000000000016421","2017-01-05 12:06:56.580000","2099-03-31 23:59:59.000000","","5000","203000000000016421","2017-01-10 06:47:43.431000","","Band F Store Float Account Rule Profile","1016","Band F Store Float Account Rule Profile","1","50","937254842"<endrec>
"0","2017-01-05 00:00:00.000000","203000000000010811","2017-01-05 12:39:59.244000","2099-12-31 23:59:59.000000","","5000","203000000000016421","2017-01-09 05:11:12.104000","","","20065","TZ Default Organisation Rule Profile","0","50","937254845"<endrec>
"10013","2017-01-06 00:00:00.000000","203000000000016421","2017-01-06 04:35:17.250000","2099-12-31 23:59:59.000000","","5000","203000000000016421","2017-01-09 10:09:32.112000","","Band A Store Float Account Rule Profile","18","Band A Store Float Account Rule Profile","1","50","937254847"<endrec>
"10013","2017-01-06 00:00:00.000000","203000000000016421","2017-01-06 04:37:18.641000","2099-03-31 23:59:59.000000","","5000","203000000000016421","2017-02-24 11:35:28.216000","","Band G Store Float Account Rule Profile","1017","Band G Store Float Account Rule Profile","1","50","937254848"<endrec>
"10011","2017-01-06 00:00:00.000000","203000000000016421","2017-01-06 04:41:20.658000","2099-12-31 23:59:59.000000","","5000","203000000000016421","2017-01-06 09:31:57.111000","","","20063","TZ  H/O Working Account Rules","1","50","937254849"<endrec>
"10013","2017-01-06 00:00:00.000000","203000000000016421","2017-01-06 05:41:35.948000","2099-03-31 23:59:59.000000","","5000","203000000000016421","2017-01-09 10:10:42.225000","","Band B Store Float Account Rule Profile","1012","Band B Store Float Account Rule Profile","1","50","937254851"<endrec>
"10013","2017-01-06 00:00:00.000000","203000000000016421","2017-01-06 05:46:14.357000","2099-03-31 23:59:59.000000","","5000","203000000000016421","2017-01-24 06:10:31.239000","","Band C Store Float Account Rule Profile","1013","Band C Store Float Account Rule Profile","1","50","937254852"<endrec>
"0","2017-01-06 00:00:00.000000","203000000000015423","2017-01-06 07:00:25.795000","2099-05-11 23:59:59.000000","","1000","203000000000015423","2017-01-06 07:03:16.314000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937254856"<endrec>
"0","2017-01-06 00:00:00.000000","203000000000015423","2017-01-06 07:03:07.624000","2099-05-11 23:59:59.000000","","1000","203000000000014910","2017-01-09 07:12:02.899000","","TZ Customer Tier 3 Rule Profile","16049","TZ Customer Tier 3 Rule Profile","0","50","937254857"<endrec>
"10013","2017-01-06 00:00:00.000000","203000000000015719","2017-01-06 09:14:45.303000","2099-12-31 23:59:59.000000","","5000","203000000000017402","2017-01-25 12:58:07.676000","","H/O Float Account Rule Profile","16","H/O Float Account Rule Profile","1","50","937254870"<endrec>
"10011","2017-01-06 00:00:00.000000","203000000000016421","2017-01-06 09:28:48.626000","2099-12-31 23:59:59.000000","","5000","203000000000016421","2017-01-25 04:32:43.171000","","","20063","TZ  H/O Working Account Rules","1","50","937254872"<endrec>
"10013","2017-01-09 00:00:00.000000","203000000000018317","2017-01-09 03:08:02.290000","2099-12-31 23:59:59.000000","","5000","203000000000016421","2017-01-09 05:43:50.119000","","Default Float Account Rule Profile","8028","Default Float Account Rule Profile","1","50","937254892"<endrec>
"0","2017-01-09 00:00:00.000000","203000000000016421","2017-01-09 05:10:52.857000","2099-12-31 23:59:59.000000","","5000","203000000000013818","2017-01-17 20:19:03.334000","","","20065","TZ Default Organisation Rule Profile","0","50","937254893"<endrec>
"10011","2017-01-09 00:00:00.000000","203000000000016421","2017-01-09 05:17:33.490000","2099-12-31 23:59:59.000000","","5000","203000000000016421","2017-01-26 11:11:41.180000","","Default Store MMF Account Rules","1018","Default Store MMF Account Rules","1","50","937254894"<endrec>
